#data counter step time
35.501492 1 60 103.564097943
33.571717 2 63 105.135815342
27.358243 3 91 155.076275559
37.752142 4 138 204.349384531
25.544566 5 146 224.080443222
37.258235 6 157 238.338678457
45.841757 7 185 280.338717271
36.805073 8 188 289.844054284
45.335025 9 204 312.179079367
38.047783 10 212 320.192707302
19.877365 11 224 338.532879933
22.775513 12 257 376.110590612
20.720090 13 274 390.219739325
29.407718 14 304 415.499649612
29.762556 15 320 437.841495527
25.102024 16 324 446.21571814
34.918181 17 348 474.462737653
29.261527 18 412 520.462737653
22.970348 19 417 529.0307184
51.558887 20 508 653.013243402
30.958636 21 511 657.971879813
49.165783 22 531 697.128818646
19.996326 23 560 727.599380791
40.909940 24 568 742.599380791
61.785596 25 598 787.599380791
91.666708 26 605 790.599380791
116.781812 27 632 824.599380791
111.718480 28 651 841.599380791
93.048114 29 671 857.881120168
163.803392 30 685 868.881120168
152.602096 31 714 895.599380791
46.435845 32 715 897.217267076
62.050713 33 746 957.145335834
40.652480 34 778 1007.04572329
23.000000 35 780 1009.02606213
30.980339 36 783 1015.02606213
40.660614 37 816 1046.14814434
34.792092 38 835 1066.19323756
66.121019 39 863 1145.94888791
24.279713 40 865 1150.2286012
34.035581 41 892 1172.17546622
40.781108 42 915 1195.17546622
44.728264 43 925 1208.94888791
21.433554 44 943 1228.53537838
26.914938 45 958 1241.7736106
35.399022 46 961 1243.93440061
33.084485 47 998 1280.99437612
27.641250 48 999 1283.93440061
29.872083 49 1035 1346.9507443
27.259012 50 1050 1363.123409
29.231316 51 1063 1374.123409
35.911890 52 1074 1383.123409
11.000000 53 1077 1386.95046262
34.111159 54 1098 1419.36978062
17.000000 55 1122 1465.56596994
30.320973 56 1130 1488.56596994
69.137802 57 1156 1519.56596994
31.222331 58 1204 1566.64449858
141.570735 59 1232 1597.64449858
52.089105 60 1243 1608.7736106
54.113870 61 1253 1620.64449858
43.682762 62 1277 1658.94316506
22.801821 63 1297 1686.8586368
33.090863 64 1327 1721.28614696
62.893229 65 1435 1943.29791019
26.287407 66 1436 1946.58531725
24.630929 67 1437 1951.19204634
52.938942 68 1467 1984.13098842
24.439964 69 1468 1987.49372159
8.000000 70 1495 2029.4153705
34.324327 71 1501 2041.4153705
17.507059 72 1529 2061.44769006
22.294752 73 1542 2072.25789352
30.601531 74 1553 2083.94063095
25.917975 75 1586 2114.67385865
29.714090 76 1591 2125.7193074
29.023633 77 1601 2137.67385865
32.195798 78 1618 2168.20022053
33.769890 79 1627 2178.97011025
28.368824 80 1682 2263.11395238
9.650088 81 1714 2302.76878148
44.260435 82 1737 2366.27373456
27.375096 83 1774 2407.56716163
35.221032 84 1783 2416.78819356
24.909200 85 1786 2424.56716163
27.115495 86 1826 2481.78819356
20.486117 87 1845 2498.03008776
47.977343 88 1847 2504.78819356
26.000000 89 1860 2531.10005421
37.650385 90 1885 2567.60444164
24.659853 91 1899 2575.26429424
21.998080 92 1926 2600.26429424
35.291171 93 1950 2627.6998344
39.533807 94 1996 2685.6198263
37.901911 95 2033 2758.24078143
29.518422 96 2060 2790.12734042
24.442528 97 2061 2791.56986832
8.000000 98 2085 2812.67605098
22.455752 99 2111 2838.57050955
33.942960 100 2113 2846.46338729
17.942380 101 2204 2957.80112508
42.036761 102 2232 2984.72365074
23.997672 103 2270 3017.0505308
22.265941 104 2294 3037.94119632
29.233318 105 2299 3044.71849609
37.429160 106 2307 3056.02634994
46.550857 107 2313 3069.67784746
38.756892 108 2348 3150.63260074
23.205457 109 2353 3158.36447012
24.796884 110 2371 3175.15901342
18.149351 111 2387 3192.36447012
51.189947 112 2402 3204.36447012
26.443501 113 2499 3314.9591067
71.963567 114 2500 3318.71849609
26.513225 115 2533 3356.2387835
30.182056 116 2534 3359.0946737
49.646140 117 2539 3360.9126173
26.661431 118 2552 3386.55924639
14.000000 119 2585 3420.86575995
40.720885 120 2622 3485.49487734
49.146171 121 2633 3523.49989651
32.383782 122 2638 3532.88367824
30.830467 123 2639 3537.71414502
31.768503 124 2671 3584.55534189
25.910977 125 2703 3615.55534189
8.000000 126 2704 3615.62420605
13.118683 127 2749 3671.27629627
18.967085 128 2752 3674.27629627
29.083824 129 2755 3680.27629627
34.113732 130 2794 3762.38614898
21.574864 131 2827 3804.12529222
28.249282 132 2864 3832.40666931
17.000000 133 2900 3877.44358035
34.461185 134 2906 3889.44358035
55.574470 135 2956 3984.9289391
20.027472 136 2982 4021.44758836
28.130738 137 2999 4039.48634814
23.400114 138 3004 4045.35561046
19.709402 139 3025 4063.44758836
51.169422 140 3038 4075.44758836
37.987275 141 3045 4083.78461656
18.688046 142 3053 4094.44758836
20.000000 143 3100 4154.56765362
43.908011 144 3141 4211.24172988
31.338326 145 3143 4219.58005599
19.642119 146 3185 4260.03496245
41.918429 147 3211 4278.9533911
21.895436 148 3224 4297.03496245
28.253099 149 3243 4325.60091568
43.746901 150 3254 4343.3478164
37.852442 151 3263 4366.3478164
40.232496 152 3286 4401.55417285
27.197519 153 3295 4421.55417285
38.805140 154 3362 4500.32167727
36.439541 155 3388 4523.32167727
29.558689 156 3412 4546.6829522
34.262025 157 3467 4617.6829522
40.853312 158 3471 4627.90421078
33.400205 159 3480 4644.90421078
45.817163 160 3484 4651.6829522
15.778677 161 3509 4675.90421078
27.156538 162 3511 4688.6829522
38.972873 163 3525 4707.90421078
54.309922 164 3528 4711.6829522
40.172053 165 3546 4737.6829522
177.495109 166 3604 4775.90421078
63.280081 167 3622 4790.15246815
174.695510 168 3633 4800.6829522
36.680153 169 3654 4826.93337577
47.967119 170 3679 4855.93337577
21.567870 171 3707 4875.93337577
27.847786 172 3721 4895.15246815
79.510958 173 3732 4909.93337577
43.798816 174 3744 4923.93337577
59.117407 175 3813 4991.01022712
30.380096 176 3935 5120.01022712
26.107884 177 3953 5156.8884958
30.769562 178 3988 5202.00283331
28.346290 179 4004 5225.04803007
33.213079 180 4020 5248.00283331
37.690581 181 4065 5285.00283331
52.020733 182 4080 5303.04803007
100.659261 183 4126 5360.00283331
28.004992 184 4178 5432.91203807
39.119769 185 4181 5438.15246815
100.463469 186 4203 5461.91203807
42.378682 187 4236 5498.91203807
35.530530 188 4249 5518.70876662
35.291733 189 4269 5542.265506
30.310984 190 4308 5580.5188865
35.819313 191 4327 5596.04803007
39.706740 192 4355 5616.04803007
35.181397 193 4363 5620.5188865
32.081166 194 4380 5634.31689069
30.356873 195 4381 5636.04803007
26.370492 196 4416 5685.88841284
33.045628 197 4430 5716.3265275
43.698850 198 4461 5767.80642692
45.364344 199 4470 5793.17077043
29.273753 200 4475 5802.44452365
33.770466 201 4511 5841.09460073
55.030311 202 4568 5934.61739499
28.706154 203 4581 5947.5610764
34.000000 204 4588 5952.61915486
28.288699 205 4612 5988.61739499
28.828991 206 4633 6015.12068158
11.232020 207 4689 6091.7637769
24.197072 208 4716 6124.61154571
31.958211 209 4719 6129.41447394
32.740557 210 4749 6152.75832683
18.298473 211 4781 6182.22545662
26.272057 212 4785 6191.4975132
35.401557 213 4789 6211.22545662
21.403897 214 4810 6233.17927784
58.482819 215 4815 6237.77538079
28.000000 216 4820 6242.67199886
22.461197 217 4832 6256.17927784
26.420639 218 4833 6256.67199886
25.639376 219 4861 6304.39978986
28.601254 220 4865 6310.00104357
19.624310 221 4873 6318.76041425
23.337821 222 4900 6350.8840294
33.509815 223 4980 6489.15251359
27.587935 224 4994 6514.92555368
39.543337 225 4995 6528.46889065
