#data counter
57141.449419 1
178784.082989 2
51499.445122 3
130794.394655 4
30371.385496 5
87665.783356 6
67442.014448 7
82467.015255 8
41367.722696 9
75013.311709 10
41654.061489 11
138145.463496 12
98014.677175 13
23334.987501 14
131517.416823 15
48502.115674 16
66740.513571 17
28513.460851 18
82502.883405 19
85193.215849 20
171596.150918 21
211059.022558 22
71607.130876 23
124817.013871 24
139428.020142 25
40501.056506 26
25634.204138 27
69717.413094 28
81879.732930 29
70241.028043 30
