#data counter
128.561584 1
186.997881 2
127.362105 3
179.838314 4
107.993747 5
169.565176 6
151.076365 7
181.868484 8
124.531086 9
112.079100 10
143.851067 11
192.889055 12
132.824404 13
91.194058 14
205.228196 15
123.468684 16
201.609890 17
107.623505 18
141.670440 19
160.854975 20
209.569360 21
197.920970 22
171.568639 23
173.938242 24
173.787152 25
105.320064 26
99.483457 27
129.213476 28
170.915430 29
118.707989 30
