#data counter
0.149263 1
0.147945 2
0.150131 3
0.132361 4
0.142891 5
0.149794 6
0.138778 7
0.140668 8
0.143139 9
0.141628 10
0.137021 11
0.140815 12
0.149479 13
0.145645 14
0.147244 15
0.140793 16
0.143415 17
0.143442 18
0.146623 19
0.149415 20
0.151015 21
0.149468 22
0.144110 23
0.146436 24
0.140635 25
0.147943 26
0.150609 27
0.146189 28
0.150531 29
0.149061 30
