#data counter
1479.974869 1
1867.178180 2
1093.088023 3
1536.000546 4
2329.715343 5
1309.581016 6
1174.444451 7
1767.358627 8
1099.563616 9
1206.806808 10
1237.197174 11
1336.377511 12
1088.604612 13
1142.775783 14
2018.414024 15
1387.325567 16
1356.366703 17
1148.124700 18
1252.406474 19
1039.122614 20
1579.131725 21
1083.138113 22
1309.601783 23
1459.503251 24
1186.619130 25
1308.539931 26
1182.010052 27
1783.455924 28
1127.593776 29
1533.562084 30
