#data counter
28821.879771 1
55227.919376 2
35458.237077 3
36971.767284 4
33860.876203 5
36267.437988 6
41197.531857 7
34498.608722 8
29918.408566 9
32347.680404 10
29963.950501 11
40755.992906 12
45254.724107 13
34520.152480 14
37436.738754 15
31551.773749 16
27245.351462 17
32186.268499 18
38821.928202 19
38535.329119 20
59322.523326 21
64200.374514 22
31593.191958 23
63968.442644 24
44223.610819 25
24449.438629 26
25886.860578 27
40229.336961 28
34887.589270 29
45498.481616 30
