#data counter
0.468520 1
0.526715 2
0.403800 3
0.454880 4
0.576901 5
0.442407 6
0.409693 7
0.496680 8
0.399940 9
0.418772 10
0.409648 11
0.439833 12
0.404668 13
0.403321 14
0.545527 15
0.444608 16
0.439620 17
0.409855 18
0.425938 19
0.393094 20
0.485383 21
0.407826 22
0.432916 23
0.458258 24
0.410486 25
0.439387 26
0.421242 27
0.513604 28
0.407659 29
0.472359 30
