#data counter step time
0 1 0 0.0
1 2 1 0.0
2 3 12 1.55880605403
3 4 14 9.98688985605
4 5 17 18.3840158192
3 6 20 21.558806054
4 7 21 24.3506644445
3 8 23 26.9868898561
2 9 25 32.3840158192
3 10 26 37.8325996527
4 11 28 38.2947364816
5 12 30 39.7601962969
4 13 35 45.8325996527
3 14 36 47.3506644445
4 15 38 53.0854637988
3 16 40 58.2947364816
2 17 41 62.7601962969
3 18 43 68.9967553582
2 19 45 70.0854637988
3 20 46 72.686887373
4 21 50 79.3333701407
3 22 52 80.686887373
4 23 53 83.5272047453
5 24 56 86.545349303
4 25 58 88.9967553582
5 26 59 90.1052895448
4 27 61 93.3333701407
5 28 63 94.8563100764
6 29 66 100.33019832
5 30 68 100.527204745
6 31 71 103.885889651
7 32 74 105.730732002
8 33 76 108.450447449
7 34 77 109.545349303
6 35 79 111.33019832
5 36 81 111.885889651
4 37 82 113.105289545
5 38 83 113.299766909
6 39 85 113.381340359
7 40 88 116.659873269
6 41 90 117.856310076
5 42 94 122.33019832
6 43 95 125.212194905
5 44 97 126.545349303
6 45 99 129.634798681
7 46 101 130.066471066
6 47 104 136.299766909
5 48 106 137.856310076
6 49 107 138.296382945
7 50 109 140.704364036
8 51 110 141.547753463
7 52 111 142.212194905
6 53 114 142.381340359
5 54 117 146.634798681
4 55 119 152.296382945
3 56 121 156.299766909
4 57 122 157.42892747
3 58 124 159.381340359
4 59 125 160.622579054
3 60 127 162.212194905
4 61 128 163.611592794
5 62 132 172.587019429
6 63 135 176.83097249
5 64 137 177.611592794
6 65 138 179.642028911
5 66 140 180.42892747
6 67 141 180.821412695
5 68 144 186.622579054
6 69 148 189.698261092
7 70 151 191.321656748
6 71 152 192.587019429
5 72 154 193.83097249
6 73 155 195.83728067
5 74 157 196.642028911
4 75 158 197.698261092
3 76 159 197.821412695
2 77 161 206.83728067
3 78 162 207.373083271
2 79 166 215.373083271
1 80 167 215.587019429
2 81 168 216.199952482
3 82 170 225.839217329
2 83 174 233.199952482
3 84 175 235.405557477
4 85 177 236.299291491
3 86 180 242.839217329
2 87 182 246.405557477
1 88 183 247.299291491
2 89 184 248.646939663
3 90 186 254.329336647
2 91 190 268.329336647
1 92 191 268.646939663
2 93 192 270.605669312
3 94 194 273.327545415
4 95 196 274.23123442
5 96 201 281.846383997
4 97 203 285.23123442
5 98 204 285.710037929
4 99 207 287.327545415
5 100 208 288.601418308
4 101 212 296.605669312
3 102 213 298.846383997
4 103 214 300.064727834
5 104 216 300.407885259
6 105 218 301.419873362
7 106 220 302.597082705
6 107 222 302.601418308
5 108 223 302.710037929
6 109 224 303.759094865
7 110 227 304.796380583
6 111 230 310.601418308
5 112 232 311.064727834
6 113 233 311.300474366
7 114 237 317.329686074
6 115 240 320.759094865
5 116 242 321.419873362
4 117 244 322.300474366
3 118 245 326.407885259
2 119 246 328.759094865
1 120 247 330.601418308
2 121 248 343.445549013
3 122 250 343.972232373
4 123 253 350.0204716
5 124 255 353.013841887
4 125 259 357.445549013
3 126 260 357.972232373
4 127 261 361.814569729
5 128 263 363.030715155
4 129 265 364.0204716
5 130 268 375.968316095
4 131 271 379.013841887
3 132 272 384.814569729
2 133 273 386.030715155
3 134 275 391.164001983
4 135 277 392.47959746
5 136 280 395.671844462
6 137 282 396.937692662
5 138 284 398.968316095
6 139 286 400.991896423
7 140 288 401.631846244
8 141 289 401.882273939
7 142 291 405.164001983
8 143 293 408.096584501
