#data counter step time
24.552823 1 61 78.2283622884
24.926785 2 65 83.1551468402
17.925145 3 94 110.601708012
20.233322 4 95 111.054367008
23.000000 5 98 111.86199022
29.742080 6 103 123.343788042
43.778052 7 130 155.389165942
32.812054 8 144 172.755132976
19.132669 9 164 193.383976493
31.619157 10 210 265.47393126
34.992104 11 231 312.745769037
34.031995 12 232 314.777763956
19.136883 13 251 343.936809474
29.887412 14 261 356.824221955
25.324637 15 295 410.585040305
45.440732 16 302 437.221925119
18.880646 17 335 470.520061463
23.196384 18 339 479.716445595
24.030946 19 380 525.494586759
32.309193 20 402 545.911598186
33.343337 21 417 564.912481229
23.200418 22 439 595.659134692
46.773739 23 488 663.049461558
25.241046 24 489 664.496238142
31.205731 25 493 668.255192445
27.957066 26 510 685.255192445
28.935139 27 515 690.496238142
34.896319 28 562 740.674573545
31.128531 29 575 757.674573545
124.128722 30 613 872.275722179
10.488835 31 647 928.298126132
19.860151 32 686 965.298126132
40.979266 33 696 973.298126132
101.992493 34 707 984.275722179
147.532989 35 709 985.298126132
38.007611 36 717 991.496238142
16.407710 37 739 1015.27572218
28.751080 38 743 1020.27572218
27.468904 39 844 1132.04277253
42.917212 40 861 1149.95790384
19.652279 41 900 1186.96908751
25.430031 42 911 1198.96908751
23.385970 43 920 1213.43472305
36.595040 44 935 1249.59695563
21.895067 45 1001 1307.83541377
31.772877 46 1006 1321.04798108
24.608305 47 1020 1342.3796268
49.823398 48 1048 1385.87874885
20.026920 49 1056 1393.71236631
30.564545 50 1097 1442.39715587
12.205313 51 1161 1505.50348635
23.596910 52 1163 1514.24947991
29.655425 53 1166 1520.50348635
28.395945 54 1195 1549.8882899
28.437036 55 1214 1581.86969022
18.719041 56 1233 1605.20394403
6.257344 57 1254 1621.57943799
27.050099 58 1267 1636.57943799
31.038529 59 1269 1641.61796684
36.084094 60 1274 1647.57943799
27.423299 61 1302 1692.95675564
27.628044 62 1313 1719.7335524
57.148753 63 1321 1727.10550816
