#data counter step time
0 1 0 0.0
1 2 2 0.0
2 3 12 18.2946211338
3 4 14 22.3204683413
4 5 16 23.5620986778
5 6 18 24.0554390256
6 7 20 24.642073282
5 8 28 34.5620986778
4 9 31 39.3204683413
3 10 32 41.2946211338
2 11 35 44.642073282
1 12 36 50.0554390256
2 13 37 57.4701016131
3 14 41 68.5423025382
2 15 45 71.4701016131
3 16 46 73.0965670066
4 17 48 73.6721330438
3 18 50 76.5423025382
4 19 51 78.7943271764
5 20 55 80.9281947656
6 21 57 81.9580189557
5 22 63 84.0965670066
6 23 64 87.7637339078
7 24 66 88.9918219765
6 25 67 89.7943271764
5 26 71 93.6721330438
4 27 76 95.9580189557
5 28 79 100.409737386
4 29 81 100.794327176
3 30 82 101.763733908
4 31 83 103.877053996
3 32 85 103.928194766
2 33 90 111.877053996
1 34 91 117.409737386
2 35 92 130.508860388
3 36 94 133.329496163
2 37 98 141.508860388
3 38 101 152.862271699
4 39 103 155.273134461
5 40 105 156.469343617
6 41 107 157.057100373
5 42 111 159.329496163
6 43 112 162.744118502
5 44 116 163.273134461
4 45 121 166.862271699
3 46 124 173.744118502
2 47 125 176.469343617
3 48 126 176.632982026
2 49 128 180.057100373
3 50 131 180.935072156
4 51 133 184.514648037
5 52 136 188.156054607
4 53 137 190.632982026
3 54 143 198.514648037
2 55 144 200.935072156
3 56 145 204.055967119
2 57 147 210.514648037
3 58 148 213.779027271
4 59 150 216.33427062
5 60 154 217.721861856
4 61 158 221.055967119
3 62 163 233.779027271
2 63 164 239.33427062
1 64 165 240.721861856
2 65 166 247.594089916
3 66 168 250.880938526
4 67 172 255.537822055
3 68 174 255.594089916
4 69 177 260.680970139
3 70 181 264.880938526
2 71 182 266.537822055
3 72 183 268.883209592
2 73 189 279.883209592
1 74 190 283.680970139
2 75 191 287.33698477
3 76 193 288.577570692
4 77 199 303.619718897
3 78 201 307.33698477
2 79 204 308.577570692
1 80 205 311.619718897
2 81 206 316.244397877
3 82 208 319.363288354
4 83 212 321.510952736
5 84 216 323.769551054
6 85 220 329.656264559
7 86 223 330.174525485
6 87 224 330.363288354
7 88 226 330.530579754
6 89 227 332.510952736
5 90 232 336.244397877
4 91 233 337.769551054
3 92 236 340.769551054
4 93 237 343.11700519
3 94 239 343.769551054
2 95 240 346.656264559
3 96 241 352.420845859
4 97 243 352.868458627
5 98 248 353.990407254
4 99 249 357.11700519
5 100 250 357.334960505
4 101 257 366.420845859
5 102 258 366.587730914
4 103 262 372.868458627
3 104 263 375.868458627
2 105 266 383.334960505
1 106 267 389.587730914
2 107 268 397.320193066
1 108 272 405.320193066
2 109 273 409.47559745
3 110 275 410.18914153
2 111 281 423.47559745
1 112 282 424.18914153
2 113 283 426.550570233
3 114 285 426.69091885
4 115 287 430.155005083
5 116 289 431.2469751
4 117 295 437.69091885
5 118 296 438.164495478
4 119 300 440.550570233
5 120 301 443.675572479
4 121 305 445.2469751
5 122 308 448.431478135
4 123 314 452.164495478
3 124 315 453.155005083
4 125 316 454.343627181
5 126 320 459.348695736
4 127 322 459.431478135
3 128 323 460.675572479
4 129 324 461.575005717
3 130 326 462.343627181
4 131 331 468.194990576
3 132 335 472.575005717
2 133 336 476.194990576
1 134 337 476.348695736
2 135 338 477.963990003
3 136 340 479.662098028
4 137 344 489.278533763
5 138 346 490.376494477
4 139 348 491.963990003
5 140 349 493.8643771
6 141 357 501.537608849
5 142 359 503.278533763
4 143 360 504.376494477
3 144 365 511.662098028
2 145 366 515.537608849
1 146 367 519.8643771
2 147 368 534.623997125
3 148 370 539.886499277
4 149 372 543.657443326
3 150 378 550.886499277
4 151 379 554.292099188
5 152 382 556.003869978
6 153 385 558.736282285
5 154 389 563.623997125
4 155 393 566.657443326
5 156 394 567.232022131
4 157 396 569.736282285
3 158 397 571.292099188
4 159 398 575.579733109
5 160 400 576.00342315
4 161 404 577.292099188
3 162 409 587.232022131
2 163 410 589.579733109
1 164 411 593.00342315
2 165 412 593.068936257
1 166 416 604.068936257
2 167 417 606.194978047
3 168 419 610.657731661
2 169 425 620.194978047
1 170 426 624.657731661
2 171 427 631.793696287
3 172 429 632.538156688
4 173 431 636.809817199
5 174 433 637.956755004
6 175 435 640.487423596
7 176 437 640.558742136
6 177 446 646.538156688
5 178 450 648.793696287
4 179 451 648.956755004
3 180 452 651.487423596
2 181 455 656.809817199
3 182 456 661.230576859
2 183 458 663.538156688
3 184 460 668.929994165
4 185 467 681.628013543
5 186 469 682.897416394
4 187 471 685.929994165
3 188 472 687.230576859
4 189 477 694.920482636
3 190 479 695.628013543
2 191 480 696.897416394
3 192 481 699.106056679
4 193 483 701.258849123
5 194 485 707.715412137
6 195 491 709.811071356
7 196 494 711.645780479
8 197 495 711.767571935
7 198 499 716.106056679
6 199 503 717.920482636
5 200 504 718.258849123
4 201 506 718.715412137
3 202 507 721.106056679
4 203 509 721.183679311
5 204 512 729.722675447
6 205 514 730.788146625
7 206 516 731.177581342
8 207 520 731.529100402
9 208 521 731.913313542
8 209 522 734.920482636
7 210 526 738.258849123
8 211 527 739.707767586
7 212 529 741.258849123
6 213 533 743.722675447
5 214 539 752.258849123
6 215 540 753.157651073
5 216 542 753.788146625
4 217 543 754.920482636
5 218 546 755.470587836
6 219 551 760.018421737
5 220 556 766.258849123
4 221 558 769.722675447
3 222 561 773.788146625
2 223 562 773.788146625
3 224 563 775.71746116
4 225 565 776.403656163
5 226 567 777.20253864
4 227 569 777.258849123
5 228 570 778.198800005
6 229 571 779.703999824
7 230 578 788.468202668
6 231 580 789.71746116
5 232 582 790.403656163
6 233 583 792.650672222
7 234 584 793.388056013
6 235 586 797.258849123
7 236 589 799.170425207
6 237 592 803.71746116
7 238 594 803.869051371
6 239 596 804.403656163
7 240 599 810.51956919
8 241 600 812.163987214
7 242 605 817.71746116
8 243 609 823.393408759
9 244 610 824.577011714
8 245 613 826.258849123
9 246 614 830.833053143
8 247 619 833.403656163
7 248 620 834.71746116
8 249 622 835.138230938
9 250 625 839.629804791
10 251 627 839.745778069
9 252 629 841.403656163
10 253 630 843.354770225
9 254 637 846.258849123
8 255 638 848.71746116
9 256 639 849.061679329
8 257 640 849.258849123
9 258 641 850.511041147
10 259 644 853.665727091
9 260 646 854.71746116
10 261 647 858.278372899
9 262 655 860.258849123
8 263 656 861.403656163
7 264 658 869.258849123
6 265 662 871.71746116
5 266 663 872.258849123
4 267 667 877.258849123
3 268 668 878.403656163
4 269 672 882.531927779
3 270 674 882.71746116
2 271 681 894.258849123
3 272 683 894.549458101
4 273 685 895.681460362
3 274 687 896.71746116
4 275 692 903.931478173
5 276 693 904.248545922
4 277 697 910.71746116
3 278 698 911.549458101
4 279 700 916.544429975
3 280 702 916.71746116
2 281 707 930.71746116
3 282 709 934.359734837
2 283 710 934.549458101
3 284 712 935.895820761
4 285 713 940.22498659
5 286 714 940.783894245
6 287 717 941.786351966
5 288 719 945.549458101
6 289 720 947.776170945
7 290 722 955.424213183
8 291 726 968.235507388
7 292 728 968.549458101
6 293 729 971.549458101
7 294 733 973.111618907
8 295 735 978.275411489
7 296 740 985.549458101
6 297 741 985.549458101
7 298 742 986.427885694
8 299 744 987.128016208
9 300 748 993.861405314
8 301 752 994.920482636
7 302 757 1000.92048264
6 303 761 1002.92048264
5 304 762 1002.92048264
6 305 763 1004.1912141
7 306 764 1006.0451645
6 307 765 1008.5494581
5 308 767 1008.92048264
6 309 770 1013.4772665
7 310 771 1013.83417321
6 311 772 1013.92048264
7 312 778 1027.75281416
6 313 780 1027.92048264
5 314 783 1034.5494581
4 315 788 1038.92048264
5 316 789 1040.49687073
6 317 792 1044.73326126
5 318 794 1045.5494581
6 319 795 1046.82268998
7 320 796 1057.70278999
6 321 800 1058.92048264
5 322 802 1065.5494581
6 323 803 1070.33357248
7 324 806 1078.34248028
6 325 809 1078.92048264
7 326 811 1080.56809853
6 327 815 1082.5494581
7 328 818 1083.80338248
6 329 823 1089.92048264
5 330 825 1090.5494581
4 331 826 1093.5494581
3 332 827 1096.5494581
2 333 833 1109.92048264
1 334 834 1113.5494581
2 335 835 1123.90976864
3 336 837 1133.29073889
4 337 839 1133.59903906
5 338 844 1146.29696356
4 339 846 1146.90976864
5 340 847 1147.2828278
4 341 850 1153.29073889
5 342 852 1155.48698206
6 343 853 1158.35533934
7 344 854 1160.22676763
6 345 862 1173.29073889
5 346 864 1173.40365616
6 347 866 1174.01234829
5 348 868 1175.90976864
6 349 874 1180.58589317
7 350 875 1182.47459772
6 351 877 1184.29073889
5 352 880 1187.29073889
6 353 881 1188.71938759
5 354 882 1190.40365616
6 355 884 1191.81666037
7 356 886 1193.09653068
6 357 888 1195.90976864
7 358 889 1198.3362444
8 359 893 1200.95621597
9 360 898 1206.15140725
10 361 899 1206.57443748
11 362 900 1209.64767826
10 363 902 1210.29073889
11 364 903 1210.62543439
12 365 904 1211.63007824
11 366 905 1213.29073889
12 367 906 1214.13618095
11 368 911 1215.90976864
12 369 914 1222.07999069
11 370 916 1222.40365616
10 371 927 1226.90976864
9 372 928 1226.90976864
8 373 929 1227.29073889
9 374 932 1228.71115739
8 375 933 1229.90976864
7 376 934 1229.90976864
8 377 935 1230.21878168
7 378 937 1233.40365616
8 379 942 1236.14158652
7 380 946 1241.29073889
6 381 947 1241.29073889
7 382 951 1241.92124511
6 383 952 1242.25884912
5 384 953 1243.90976864
6 385 957 1248.67174923
5 386 959 1250.40365616
6 387 963 1253.0743101
7 388 965 1253.34574923
6 389 967 1255.29073889
7 390 969 1255.72181432
8 391 971 1256.38613991
7 392 972 1256.40365616
8 393 973 1261.19755718
7 394 984 1264.29073889
6 395 986 1265.67174923
5 396 987 1267.0743101
6 397 990 1271.24004927
5 398 994 1273.34574923
4 399 995 1274.92048264
3 400 996 1276.0743101
4 401 997 1278.2107902
3 402 1003 1285.67174923
2 403 1004 1286.2107902
1 404 1005 1288.24004927
2 405 1006 1294.87777201
3 406 1008 1296.34556298
4 407 1012 1301.86488997
5 408 1018 1307.90883059
4 409 1020 1309.86488997
3 410 1021 1310.34556298
2 411 1024 1320.87777201
1 412 1026 1321.90883059
2 413 1028 1336.87653216
3 414 1030 1338.87777164
4 415 1036 1348.94441169
5 416 1038 1350.06230111
4 417 1040 1350.87653216
3 418 1041 1355.87777164
4 419 1046 1360.14037104
3 420 1048 1362.94441169
2 421 1049 1364.87653216
3 422 1050 1365.19818136
4 423 1054 1373.68905418
5 424 1056 1375.84938223
