#data counter step time
0 1 0 0.0
1 2 1 0.0
2 3 12 2.61125087339
3 4 16 11.4838357767
2 5 18 13.6112508734
3 6 19 14.5925837406
4 7 21 16.8765697222
3 8 29 33.8765697222
2 9 30 34.4838357767
1 10 31 34.5925837406
2 11 32 38.3218294162
3 12 34 42.2938294049
2 13 40 49.3218294162
3 14 41 53.2135261326
2 15 43 56.2938294049
3 16 44 56.3202223677
4 17 46 56.6796969026
3 18 54 70.3202223677
2 19 55 76.2135261326
1 20 56 76.6796969026
2 21 57 83.1749427748
1 22 61 94.1749427748
2 23 62 95.6154597159
3 24 64 97.1725722463
4 25 66 100.047882354
5 26 74 106.269548867
4 27 76 109.615459716
5 28 77 110.802248012
4 29 79 111.047882354
3 30 80 111.172572246
4 31 83 117.368582809
5 32 87 121.516357339
6 33 90 124.538490314
5 34 91 126.269548867
4 35 92 127.802248012
5 36 98 134.891683507
4 37 100 141.516357339
3 38 101 141.516357339
2 39 102 143.368582809
3 40 103 144.834862471
2 41 107 148.891683507
3 42 108 150.678480192
4 43 110 150.861580845
5 44 112 151.493691506
6 45 114 152.606158338
7 46 117 154.631726834
6 47 123 158.834862471
5 48 124 158.861580845
4 49 131 167.834862471
3 50 132 168.493691506
2 51 133 173.678480192
1 52 134 175.606158338
2 53 135 177.338729632
1 54 139 191.338729632
2 55 140 197.535399958
3 56 142 199.160150929
4 57 144 200.314825143
3 58 148 205.535399958
4 59 150 207.515586271
5 60 152 210.096580728
6 61 157 211.733716438
7 62 161 216.55566911
6 63 163 219.160150929
5 64 164 220.314825143
4 65 167 223.314825143
5 66 171 223.678519904
6 67 172 225.259397351
5 68 174 225.733716438
4 69 175 226.314825143
5 70 178 230.13755732
6 71 181 230.264458983
7 72 185 233.028181008
6 73 186 233.55566911
5 74 187 237.678519904
4 75 192 241.13755732
3 76 193 242.259397351
4 77 194 245.055319744
5 78 196 246.240076254
6 79 198 246.456769041
5 80 200 250.13755732
4 81 205 253.13755732
3 82 208 254.456769041
4 83 209 260.621369655
3 84 211 262.055319744
2 85 212 269.240076254
3 86 213 269.401506146
4 87 215 271.38941736
3 88 221 280.401506146
2 89 224 289.621369655
3 90 225 291.702727721
2 91 227 294.38941736
3 92 228 295.704796812
4 93 230 299.175780091
5 94 232 303.325016542
6 95 240 306.08303038
7 96 246 308.976578343
6 97 248 311.702727721
7 98 249 311.866280914
8 99 251 312.463957398
7 100 252 313.175780091
6 101 254 314.325016542
7 102 255 315.339999184
6 103 257 317.08303038
5 104 263 321.704796812
4 105 264 324.175780091
5 106 267 326.116631922
6 107 271 328.37835487
5 108 273 328.702727721
6 109 274 329.695604241
5 110 276 331.702727721
4 111 281 338.339999184
3 112 282 339.37835487
4 113 283 340.080450705
3 114 285 343.116631922
2 115 286 343.695604241
3 116 287 347.438943045
4 117 293 358.870019299
5 118 296 362.339094657
4 119 297 363.080450705
3 120 298 364.438943045
4 121 299 368.653694917
3 122 306 381.870019299
2 123 307 387.870019299
3 124 308 390.984459819
4 125 310 392.456986207
5 126 312 393.160463444
6 127 314 394.608284704
5 128 316 394.653694917
6 129 317 396.647540476
7 130 323 399.202427946
8 131 327 404.973175808
7 132 331 405.608284704
8 133 333 406.424199565
7 134 338 410.160463444
6 135 339 413.647540476
7 136 340 415.274766916
6 137 342 416.647540476
5 138 343 416.647540476
4 139 344 416.984459819
3 140 345 418.456986207
4 141 348 422.418145651
3 142 352 431.608284704
2 143 355 435.274766916
