#data counter step time
58.307532 1 152 196.955085171
32.278802 2 199 266.236591334
40.362581 3 300 419.977936536
27.778112 4 386 524.378129594
40.393194 5 432 605.944240572
26.381592 6 441 618.32583218
33.644486 7 616 816.51451193
78.115932 8 713 975.427177738
67.149033 9 725 986.07595393
50.227847 10 726 986.07595393
69.643663 11 727 986.07595393
90.660546 12 728 989.07595393
46.649245 13 730 989.427177738
94.012128 14 742 1003.42717774
89.706670 15 745 1006.07595393
107.427763 16 752 1012.07595393
75.393664 17 761 1023.42717774
85.170028 18 785 1054.42717774
124.982429 19 790 1058.07595393
65.242101 20 802 1071.97254152
57.814664 21 816 1088.97254152
89.975499 22 818 1095.07595393
74.694170 23 831 1109.07595393
142.930281 24 857 1140.07595393
41.146227 25 859 1142.42717774
42.923899 26 867 1150.51451193
31.050849 27 993 1293.42110291
35.145909 28 1030 1355.24958588
44.279751 29 1042 1388.44853027
26.185494 30 1190 1583.2628562
27.755400 31 1267 1661.39412861
57.110499 32 1310 1744.35543058
28.254639 33 1351 1793.71965304
54.646384 34 1394 1853.96282037
25.391306 35 1442 1909.09464834
28.643086 36 1457 1917.70334209
26.332666 37 1486 1946.33546107
32.654004 38 1542 2006.45186274
40.377350 39 1572 2047.27965016
29.267417 40 1579 2052.31643645
58.260082 41 1599 2072.31643645
36.719935 42 1617 2092.27965016
50.158123 43 1624 2103.31643645
46.423916 44 1632 2120.45186274
65.029156 45 1644 2142.20062708
36.704096 46 1665 2202.64109134
29.181819 47 1800 2387.79778572
29.942873 48 1899 2505.56735288
30.820349 49 1930 2550.66742946
26.000000 50 2086 2786.40213247
36.956716 51 2272 3015.0003629
30.232458 52 2449 3258.24792845
42.975303 53 2493 3303.64146497
31.077371 54 2513 3322.24792845
52.759372 55 2518 3326.64146497
26.493774 56 2526 3340.0861853
62.215104 57 2552 3368.24792845
40.852246 58 2561 3374.0861853
60.130828 59 2563 3377.5788658
61.625019 60 2565 3378.64146497
53.325624 61 2576 3385.0861853
40.974320 62 2631 3474.13878851
30.063375 63 2665 3514.11499295
41.943279 64 2667 3519.33741553
47.295715 65 2679 3539.25087842
30.336186 66 2834 3769.71040434
43.099871 67 2947 3919.41517057
31.946371 68 3058 4068.55402025
25.564775 69 3085 4124.59504934
33.266561 70 3284 4365.35863779
48.605856 71 3303 4381.4367217
69.613272 72 3315 4394.35863779
28.218362 73 3332 4411.35863779
42.118427 74 3343 4424.4367217
28.171277 75 3344 4425.37471268
32.369352 76 3365 4445.35863779
100.491282 77 3367 4445.37471268
42.535141 78 3370 4447.4367217
42.768297 79 3414 4506.54053725
81.728155 80 3520 4665.54516098
87.998604 81 3521 4666.54516098
47.612370 82 3524 4679.54516098
144.642255 83 3549 4725.54516098
67.511759 84 3551 4726.90504655
75.426833 85 3552 4727.7608744
144.149959 86 3563 4737.90504655
101.123602 87 3575 4756.54516098
101.218537 88 3578 4758.7608744
153.852123 89 3581 4760.90504655
82.173846 90 3587 4767.54516098
43.608836 91 3593 4771.90504655
25.230697 92 3594 4772.7608744
53.000000 93 3669 4875.22780126
26.559359 94 3676 4883.22780126
49.828360 95 3754 5001.42732383
57.909013 96 3757 5002.94044864
42.857918 97 3761 5004.42732383
44.092792 98 3874 5168.10006017
41.731903 99 3931 5266.62263251
65.555792 100 3954 5294.15342403
35.454418 101 3963 5306.62263251
40.519347 102 4073 5468.04126466
51.409136 103 4082 5499.45040096
26.243792 104 4130 5552.56791182
29.520504 105 4241 5682.30807513
25.587310 106 4246 5690.06550584
25.940441 107 4308 5785.69582844
37.107588 108 4338 5818.95794092
26.076616 109 4434 5895.03924135
41.030394 110 4518 6005.13027929
35.026200 111 4531 6020.07640588
50.136561 112 4547 6060.06751497
28.098698 113 4569 6088.06751497
30.106477 114 4594 6119.06751497
59.537418 115 4618 6144.87884212
65.634572 116 4639 6172.06751497
74.172273 117 4641 6173.87884212
46.584964 118 4646 6183.06751497
81.964920 119 4661 6191.19377535
86.884870 120 4670 6203.06751497
80.960072 121 4688 6220.06751497
89.992651 122 4689 6220.06751497
71.242245 123 4694 6224.87884212
63.557366 124 4708 6231.19377535
76.365072 125 4715 6240.19377535
52.957446 126 4757 6280.87884212
27.489760 127 4764 6284.19377535
26.019194 128 4776 6291.87884212
26.050961 129 4782 6299.07640588
25.871797 130 4793 6313.07640588
43.479266 131 4805 6327.07640588
37.864490 132 4837 6350.07640588
25.032388 133 4858 6370.14108695
28.655166 134 4936 6445.26657054
28.734716 135 5020 6534.2675017
