#data counter
36.888365 1
32.724930 2
34.503131 3
33.875751 4
32.303457 5
36.325174 6
29.064491 7
31.598374 8
31.640042 9
32.493624 10
30.622748 11
30.691934 12
32.900703 13
30.869682 14
29.236928 15
41.576104 16
29.944081 17
35.327297 18
31.676940 19
29.047793 20
31.118215 21
31.217379 22
34.221371 23
32.444113 24
31.717772 25
33.538217 26
32.619900 27
32.293711 28
31.736664 29
38.446878 30
