#data counter
2742.439721 1
3164.517109 2
2439.140030 3
2135.344776 4
2215.788014 5
2481.759683 6
2290.192558 7
2663.584017 8
2093.643475 9
2222.747374 10
2556.558048 11
2609.722582 12
2451.767033 13
2423.110181 14
2494.271588 15
2356.436038 16
2258.670537 17
2305.637740 18
2643.408102 19
2236.006557 20
2780.170296 21
2305.396700 22
2159.317511 23
2392.067464 24
2292.139076 25
2706.997908 26
2265.831488 27
2699.224888 28
2153.822115 29
2464.165987 30
