#data counter step time
127.615086 1 41 194.060434108
130.375007 2 50 198.823413675
185.728602 3 53 198.823413675
374.664006 4 77 406.341777503
530.538181 5 93 595.818555903
573.479186 6 102 598.698936447
532.444546 7 109 598.698936447
597.820313 8 110 598.698936447
794.239346 9 128 794.239346436
757.489341 10 135 796.473398525
