#data counter step time
22.965713 1 26 33.1857588607
39.220046 2 34 39.2200457316
21.774705 3 46 47.9515510516
12.568015 4 50 51.8218204619
26.982970 5 54 55.2036678884
24.050137 6 61 62.253804984
24.366633 7 62 65.253804984
25.355026 8 63 66.1768461151
29.143378 9 70 71.0201973147
9.980382 10 81 80.5187013696
22.015177 11 82 84.2684464394
25.782363 12 91 101.301064484
21.355082 13 109 131.276726257
36.567108 14 114 153.843833945
42.865874 15 121 182.709707556
32.581602 16 126 201.291309369
29.489471 17 131 210.780779898
28.429441 18 140 225.21022065
24.211369 19 148 232.421589613
14.000000 20 151 232.807901682
22.975243 21 163 242.77877305
18.722012 22 173 256.74332569
23.261984 23 174 261.021313228
27.493779 24 182 270.23710444
27.357155 25 190 290.010772325
28.899518 26 197 301.910290517
19.288259 27 202 307.198549964
14.663183 28 207 319.798131744
33.634092 29 221 339.43222361
15.297112 30 222 340.343377234
19.614041 31 225 342.046264854
26.326002 32 228 355.669379294
21.315817 33 248 384.457239686
10.009275 34 249 387.568844376
47.472043 35 250 389.141422523
26.111605 36 251 390.568844376
29.182572 37 263 408.461380813
26.437634 38 267 419.266417206
27.305222 39 272 429.571639554
11.860344 40 288 445.743349764
26.311366 41 291 447.88300585
16.139656 42 292 450.88300585
17.890807 43 293 455.615516334
25.164019 44 296 466.77953543
42.797817 45 313 489.577352505
17.719306 46 325 496.871849288
22.414441 47 326 499.152543219
22.728704 48 334 505.600553733
17.870328 49 337 509.470881735
20.473123 50 344 514.732709378
21.461637 51 359 531.839199967
30.957719 52 381 550.689779742
20.799064 53 382 551.550562986
23.061719 54 384 553.75149905
16.966229 55 385 553.75149905
17.201706 56 395 565.550562986
22.332060 57 398 567.689779742
30.000432 58 408 579.417027524
17.619204 59 413 583.03623137
13.144658 60 416 586.46178578
27.280896 61 421 593.317127298
18.839996 62 431 601.483198824
18.533274 63 443 616.282442977
26.864397 64 446 617.347596214
16.564245 65 458 630.300266603
26.000000 66 464 638.806443297
26.105588 67 470 642.405854852
20.904756 68 471 643.310610985
35.785941 69 481 662.761466675
35.208996 70 493 675.686661135
19.519544 71 496 681.890693656
21.442203 72 505 692.332896397
20.000000 73 508 695.332896397
18.171692 74 513 697.312495053
20.321435 75 516 703.633930509
17.683214 76 529 714.201245989
26.884101 77 532 716.518031802
13.309346 78 539 721.718980085
14.802087 79 540 725.521067384
16.680179 80 541 728.201245989
25.208388 81 542 728.409634272
35.143888 82 553 748.793250776
17.474207 83 556 755.267457876
19.179969 84 557 760.447426866
38.066781 85 570 781.514207666
11.933951 86 571 783.759369509
24.348737 87 577 797.108106076
34.037314 88 592 820.145419629
17.021762 89 597 823.167181719
15.446075 90 598 824.613256332
18.935004 91 604 839.434745661
28.821489 92 605 839.434745661
21.064996 93 606 840.499741321
34.749725 94 621 855.515783336
11.291408 95 624 858.359715316
25.682198 96 641 873.041913764
20.548254 97 655 886.531032703
27.016733 98 656 888.982779022
17.610239 99 659 890.141271562
26.401275 100 666 902.542546768
26.450422 101 669 905.992968377
24.108784 102 674 913.101752793
23.317487 103 681 922.419240086
24.320133 104 686 929.73937319
17.299935 105 687 933.039307809
30.647353 106 696 946.686660786
19.539111 107 702 955.055556001
28.829784 108 703 955.516444575
17.000000 109 704 961.055556001
18.576767 110 718 988.654054408
18.423233 111 719 990.077287676
25.199524 112 723 999.951820426
29.112774 113 732 1012.06459481
20.454591 114 738 1024.00396862
14.531223 115 753 1038.94883908
25.413647 116 756 1041.41761583
15.739916 117 757 1044.19203419
23.714820 118 763 1053.90685429
23.045643 119 768 1068.95249775
9.685419 120 785 1084.52443605
24.038550 121 788 1084.99104745
14.847970 122 789 1085.83901718
14.231869 123 790 1090.7563054
27.988495 124 797 1104.74480088
20.696812 125 798 1105.44161299
10.629570 126 809 1119.85383766
27.196320 127 810 1121.6379328
18.586334 128 817 1126.22426729
22.250924 129 822 1134.10476184
15.721639 130 835 1149.1428774
28.489783 131 837 1153.42123846
10.849941 132 862 1168.30444974
34.425994 133 869 1174.14942896
20.155021 134 870 1174.30444974
15.799414 135 871 1175.10291554
15.797856 136 872 1176.90077152
23.150059 137 878 1180.45450919
16.403678 138 879 1182.30444974
23.768002 139 887 1191.14942896
17.373413 140 913 1226.9907901
33.465046 141 916 1229.61737698
20.135651 142 919 1233.12644145
20.823754 143 924 1247.81077255
23.363374 144 944 1275.04000158
18.201919 145 947 1276.24192008
11.899719 146 967 1289.03669803
8.000000 147 968 1289.03669803
26.927352 148 972 1290.66585068
17.840319 149 975 1293.3226726
20.814307 150 976 1297.13697922
30.816503 151 977 1298.48235331
28.942188 152 994 1338.63577923
21.397689 153 1001 1348.21103013
21.761266 154 1007 1355.97229592
18.455577 155 1008 1357.42787246
28.517690 156 1015 1368.94556237
13.565292 157 1034 1380.88257177
23.371717 158 1036 1381.31727974
5.404323 159 1039 1383.20575796
14.000000 160 1040 1383.88257177
12.622243 161 1045 1385.80143516
18.927097 162 1054 1397.1328551
18.184425 163 1055 1398.31727974
17.942032 164 1056 1398.4093663
15.145793 165 1057 1399.55515892
32.014274 166 1070 1417.56943279
26.726138 167 1075 1427.29557046
17.858412 168 1076 1427.65411493
38.594506 169 1093 1452.24862123
22.022964 170 1098 1457.2715854
15.045262 171 1104 1460.2715854
8.450348 172 1106 1460.41452203
21.954738 173 1109 1462.22632369
18.883980 174 1112 1465.96417397
16.187444 175 1123 1474.2715854
18.745357 176 1124 1478.10356327
28.669619 177 1129 1481.08414139
19.558361 178 1130 1483.66192464
20.799834 179 1131 1490.46175903
48.706917 180 1146 1522.16867635
14.650195 181 1154 1530.32068811
29.881065 182 1156 1535.67049292
20.183751 183 1157 1536.50443908
34.739917 184 1167 1554.24435559
13.863918 185 1174 1565.82534629
31.717073 186 1177 1568.96142859
44.323207 187 1189 1599.14855288
19.324060 188 1191 1601.47261301
16.399784 189 1199 1609.47261301
34.675940 190 1207 1619.14855288
22.087228 191 1208 1619.14855288
37.217186 192 1210 1623.47261301
27.768668 193 1217 1633.14855288
30.404048 194 1218 1634.47261301
39.241829 195 1231 1650.14855288
19.419383 196 1238 1664.14855288
21.051921 197 1239 1667.14855288
29.257373 198 1244 1670.14855288
53.475073 199 1257 1698.14855288
43.245285 200 1268 1712.14855288
43.126949 201 1275 1729.14855288
50.950341 202 1281 1740.14855288
226.668414 203 1334 2021.78942761
269.288547 204 1344 2024.78942761
66.707892 205 1345 2024.78942761
117.560229 206 1346 2027.78942761
133.890305 207 1347 2028.16867635
111.526096 208 1357 2032.78942761
324.519854 209 1370 2038.78942761
310.612007 210 1376 2041.78942761
127.775933 211 1377 2043.78942761
362.256173 212 1378 2044.78942761
324.065271 213 1383 2046.78942761
107.550993 214 1384 2046.78942761
264.436106 215 1404 2057.16867635
360.781982 216 1407 2060.16867635
176.679979 217 1408 2060.78942761
46.833290 218 1414 2061.82534629
252.544882 219 1415 2063.16867635
270.074056 220 1416 2063.78942761
282.707227 221 1420 2063.78942761
185.461665 222 1421 2063.78942761
395.707134 223 1427 2064.82534629
101.534474 224 1428 2065.16867635
420.585182 225 1429 2066.16867635
326.941603 226 1435 2068.16867635
407.612483 227 1436 2071.16867635
345.760794 228 1446 2074.16867635
44.459175 229 1454 2077.78942761
54.594929 230 1458 2079.16867635
331.939883 231 1467 2080.78942761
176.105204 232 1473 2082.16867635
406.314516 233 1474 2082.16867635
35.817968 234 1476 2084.82534629
223.114115 235 1477 2085.16867635
439.972922 236 1478 2087.16867635
384.464602 237 1488 2092.82534629
416.344397 238 1490 2093.16867635
278.099586 239 1491 2095.82534629
436.410732 240 1494 2097.78942761
225.254087 241 1495 2097.78942761
77.937598 242 1499 2098.82534629
393.632134 243 1505 2100.78942761
365.116411 244 1506 2100.78942761
29.813424 245 1510 2104.16867635
139.793431 246 1520 2111.78942761
320.563942 247 1524 2114.78942761
296.454510 248 1525 2114.78942761
312.584916 249 1535 2117.78942761
50.890388 250 1539 2118.16867635
54.722302 251 1542 2118.82534629
416.815290 252 1543 2121.82534629
65.080663 253 1547 2124.82534629
415.301994 254 1548 2125.78942761
164.709403 255 1560 2129.82534629
96.490511 256 1561 2132.16867635
309.398148 257 1565 2135.16867635
25.004378 258 1573 2139.78942761
18.447591 259 1578 2141.16867635
300.493502 260 1579 2146.82534629
36.652355 261 1590 2153.78942761
531.816760 262 1595 2155.82534629
125.187932 263 1596 2156.78942761
281.040527 264 1598 2156.78942761
56.731101 265 1600 2158.16867635
51.297363 266 1610 2167.78942761
42.467724 267 1617 2169.16867635
23.083630 268 1624 2172.82534629
40.874531 269 1625 2175.78942761
35.399812 270 1626 2175.82534629
29.885786 271 1627 2178.82534629
38.237727 272 1628 2178.82534629
28.327756 273 1632 2181.78942761
17.794565 274 1633 2181.78942761
28.412093 275 1640 2189.16867635
96.219204 276 1645 2195.82534629
28.663608 277 1650 2199.36690015
16.203170 278 1654 2203.16867635
13.661026 279 1664 2214.16867635
33.458446 280 1668 2215.82534629
27.361370 281 1669 2216.36690015
32.380090 282 1682 2230.36690015
19.954102 283 1683 2231.16867635
21.989243 284 1688 2232.82534629
32.963936 285 1689 2234.16867635
14.471923 286 1698 2243.82534629
19.653084 287 1701 2246.82534629
17.174476 288 1702 2247.36690015
35.590055 289 1703 2247.36690015
17.837875 290 1720 2271.05137867
41.564103 291 1733 2296.64006129
26.747250 292 1745 2310.64006129
26.750724 293 1753 2323.89281104
34.526736 294 1758 2333.76267732
20.379410 295 1759 2337.14208721
16.956162 296 1775 2360.31493682
21.972592 297 1776 2363.35877456
11.160134 298 1787 2377.01850941
20.439609 299 1788 2379.85837508
18.891106 300 1805 2404.86100696
41.391679 301 1808 2407.41018859
30.951950 302 1820 2429.51469572
20.000000 303 1824 2439.87401301
25.008041 304 1836 2450.4826715
10.799005 305 1837 2452.58216212
13.186206 306 1867 2496.59461124
25.234448 307 1875 2503.40840477
17.122926 308 1877 2508.09844003
22.243170 309 1878 2509.78942761
29.666155 310 1892 2526.76459502
15.141440 311 1893 2527.90603519
24.819140 312 1905 2538.72517532
21.311847 313 1913 2543.037022
12.687851 314 1917 2545.09779215
15.627383 315 1922 2552.72517532
21.332658 316 1932 2560.037022
18.950663 317 1937 2562.29488041
29.744089 318 1942 2571.09779215
15.865928 319 1951 2577.90227564
14.794798 320 1952 2578.69707342
22.414632 321 1959 2590.111705
26.772986 322 1964 2605.88469097
29.773077 323 1982 2635.84599715
13.016458 324 1990 2642.04144893
16.870486 325 1991 2643.02499141
31.625473 326 2000 2669.24504826
16.642228 327 2014 2690.2543222
26.357772 328 2020 2693.61209457
12.825751 329 2026 2703.50412201
24.023943 330 2027 2704.67837151
29.000000 331 2044 2747.98484872
31.386874 332 2047 2750.99762315
27.391519 333 2061 2770.38914261
23.157850 334 2064 2773.54699219
21.033531 335 2067 2774.5805233
12.955404 336 2079 2786.41047641
13.999727 337 2080 2789.41020308
31.829680 338 2081 2789.41020308
29.485874 339 2105 2806.35679839
8.884966 340 2106 2807.82682091
14.000000 341 2107 2809.02993419
23.680366 342 2108 2810.03716415
17.413302 343 2109 2812.02993419
23.000000 344 2114 2813.03716415
22.828974 345 2119 2822.65579455
22.212561 346 2127 2834.97169472
30.317818 347 2138 2845.28951261
20.262632 348 2145 2851.41897585
12.863340 349 2157 2858.54683808
21.514038 350 2162 2861.93301434
20.750484 351 2163 2862.68349787
20.270548 352 2173 2871.15634419
22.122010 353 2178 2873.93710299
20.581055 354 2179 2880.51815839
30.638186 355 2191 2894.15634419
27.856688 356 2194 2897.41897585
19.572058 357 2196 2900.41897585
37.982916 358 2211 2922.24448473
31.205887 359 2219 2939.24448473
30.704657 360 2224 2948.24448473
37.274594 361 2234 2964.43630823
38.977616 362 2241 2982.24448473
20.374536 363 2254 3004.04631779
28.481997 364 2261 3021.04631779
26.762608 365 2264 3026.67178147
36.361783 366 2267 3039.67170686
36.408653 367 2283 3085.07743891
21.129071 368 2288 3096.07743891
30.178515 369 2292 3113.07743891
37.301461 370 2301 3130.86776248
14.668919 371 2302 3131.53668183
33.368354 372 2313 3150.9050358
18.565713 373 2315 3155.47074874
17.434593 374 2325 3166.47074874
26.434287 375 2331 3170.9050358
15.851976 376 2332 3174.47074874
26.646029 377 2337 3177.47074874
14.909877 378 2338 3178.9050358
24.520085 379 2347 3194.23756783
23.037222 380 2353 3200.27478998
22.696161 381 2361 3217.27478998
23.525536 382 2366 3220.23756783
33.410616 383 2375 3237.23756783
11.599750 384 2383 3245.23756783
56.608555 385 2392 3271.27478998
