#data counter
385.068298 1
228.772753 2
257.920224 3
415.531424 4
383.310707 5
354.564130 6
266.941597 7
351.528923 8
445.551312 9
252.979735 10
335.193110 11
438.150691 12
352.946513 13
377.765285 14
334.340768 15
393.407317 16
418.236678 17
274.837340 18
170.139161 19
380.870765 20
374.710261 21
360.102509 22
266.871233 23
264.815250 24
364.421470 25
322.110079 26
166.962558 27
429.749517 28
242.374650 29
422.014977 30
