#data counter
25734.248227 1
23600.106708 2
22430.103755 3
28601.372122 4
31854.455391 5
26212.517863 6
26077.552785 7
27513.447380 8
24624.231905 9
26882.725711 10
24090.257301 11
33380.407148 12
24944.985228 13
26087.121858 14
27413.639191 15
33368.608068 16
27904.416350 17
24512.028038 18
22594.028238 19
28172.801911 20
22023.043482 21
27431.139005 22
24105.845920 23
27892.378922 24
25391.532092 25
24294.390460 26
21707.211449 27
30093.712908 28
22642.207569 29
29548.029741 30
