#data counter
5.789911 1
3.476848 2
3.405260 3
6.882104 4
6.797399 5
3.974973 6
5.919843 7
7.092306 8
6.136955 9
5.239163 10
3.814486 11
10.039432 12
4.783204 13
6.721159 14
5.540859 15
8.473612 16
5.988316 17
3.894732 18
3.335788 19
6.027705 20
4.514519 21
5.002971 22
3.675030 23
5.517035 24
5.845454 25
3.852053 26
2.552939 27
8.030315 28
3.919106 29
7.994349 30
