#data counter
4.988142 1
4.492729 2
4.184461 3
5.440102 4
6.277534 5
4.596409 6
4.835972 7
5.523392 8
5.573337 9
5.480233 10
4.475306 11
6.318591 12
5.498248 13
4.976946 14
5.537758 15
6.230889 16
5.386243 17
4.413430 18
4.312730 19
5.554566 20
4.466354 21
5.244604 22
4.717572 23
5.384824 24
5.351534 25
4.435600 26
4.031366 27
5.459653 28
4.051807 29
6.160427 30
