#data counter
91.229461 1
56.525887 2
52.390550 3
94.839574 4
93.327400 5
67.763191 6
83.644028 7
106.441461 8
111.711019 9
70.968916 10
66.980559 11
129.840477 12
75.320336 13
110.517841 14
79.412899 15
111.746523 16
96.507865 17
65.971503 18
49.653782 19
95.308656 20
84.180971 21
77.125759 22
60.541635 23
71.493068 24
77.881192 25
76.034852 26
31.972253 27
113.296273 28
56.866943 29
94.335064 30
