#data counter
2602.611159 1
294.405449 2
1176.538695 3
192.590199 4
1284.220538 5
302.877976 6
893.757361 7
804.738392 8
786.642541 9
518.789769 10
1165.500249 11
516.588705 12
339.107735 13
860.129962 14
1850.929996 15
339.841658 16
475.539531 17
1180.499109 18
1660.529253 19
385.306059 20
425.699817 21
590.590495 22
848.615698 23
649.567473 24
456.094035 25
402.088431 26
687.837023 27
325.474983 28
969.960287 29
506.835903 30
