#data counter
4.221668 1
4.120100 2
4.351920 3
3.864945 4
4.625514 5
3.945953 6
4.230807 7
3.810086 8
4.229672 9
4.269420 10
4.509913 11
3.979011 12
4.345697 13
4.346888 14
4.411565 15
4.723716 16
4.357472 17
4.581135 18
4.205380 19
3.905837 20
4.011457 21
4.201292 22
4.606935 23
4.408651 24
4.375685 25
4.233480 26
4.096208 27
4.173217 28
4.362488 29
3.872277 30
