#data counter
3.086881 1
2.213518 2
2.407970 3
1.950061 4
2.843144 5
2.035006 6
2.473401 7
2.122377 8
2.544063 9
2.526798 10
2.749560 11
1.951666 12
2.427896 13
2.673990 14
3.269667 15
2.509144 16
2.172644 17
3.400029 18
2.813241 19
2.085989 20
2.069148 21
2.239369 22
2.618498 23
2.538549 24
2.517024 25
2.300340 26
2.168706 27
2.299335 28
2.944991 29
2.136009 30
