#data counter
0.494314 1
0.427526 2
0.443376 3
0.419688 4
0.553012 5
0.434138 6
0.422127 7
0.455995 8
0.468273 9
0.392006 10
0.482405 11
0.379143 12
0.434944 13
0.402567 14
0.416652 15
0.448546 16
0.452416 17
0.511988 18
0.453078 19
0.398055 20
0.435318 21
0.462109 22
0.431304 23
0.442675 24
0.429070 25
0.460911 26
0.464891 27
0.404847 28
0.469124 29
0.410558 30
