#data counter
0.142388 1
0.149221 2
0.148016 3
0.142549 4
0.148856 5
0.143634 6
0.144297 7
0.137135 8
0.142872 9
0.144495 10
0.142747 11
0.140554 12
0.151428 13
0.150495 14
0.147463 15
0.155222 16
0.152536 17
0.149020 18
0.143506 19
0.139958 20
0.150078 21
0.143925 22
0.150413 23
0.148819 24
0.153429 25
0.148003 26
0.148043 27
0.149397 28
0.140660 29
0.138932 30
