#data counter step time
30.651756 1 27 30.6517562744
19.415447 2 28 33.0672034895
18.625308 3 32 36.0672034895
18.788803 4 33 43.4418959292
21.736599 5 46 70.9975809591
24.263401 6 49 75.2609820326
30.570076 7 57 86.0148767094
32.590169 8 64 104.605045822
30.267238 9 72 116.244628526
9.270308 10 75 123.874325529
38.359389 11 85 137.604017372
32.061159 12 95 156.291071209
26.442129 13 99 163.672072104
25.050521 14 108 171.722592632
11.128718 15 111 175.739219542
26.887909 16 116 181.610501908
22.032602 17 121 186.771821278
17.518943 18 124 193.290764612
27.698090 19 135 206.988854811
17.424884 20 136 210.413738604
26.868538 21 150 226.061717185
11.426930 22 159 230.070931142
11.050696 23 167 239.378067978
17.619078 24 168 239.690008837
15.903875 25 171 244.28194344
20.000000 26 193 311.033673034
16.923724 27 204 319.548054035
19.910148 28 205 319.624329745
17.000000 29 206 322.548054035
34.728759 30 221 351.530887268
25.416096 31 233 371.127595516
21.515423 32 250 381.643018428
14.000000 33 251 384.208567878
22.565549 34 254 387.208567878
17.813505 35 265 398.072056367
21.225798 36 270 402.297854544
25.544995 37 278 413.842849624
20.000000 38 286 425.866911413
29.113763 39 291 428.866911413
18.819956 40 292 432.339137176
14.784258 41 305 442.545821024
16.207682 42 306 444.753502635
12.339645 43 307 446.093147557
26.501417 44 313 464.594565004
17.055231 45 328 488.83511086
41.185315 46 331 491.779879758
27.145950 47 341 507.188030989
16.022848 48 347 513.572447454
28.000027 49 353 527.572474645
32.007273 50 369 548.579747762
17.932035 51 374 552.511782613
16.067965 52 382 554.579747762
18.179646 53 385 558.381170869
13.049963 54 392 564.314592859
21.401195 55 399 568.264629509
18.265155 56 403 571.579747762
25.147163 57 412 579.264629509
26.021615 58 420 584.314592859
21.142096 59 423 585.579747762
22.762009 60 427 586.863434431
22.489141 61 428 593.264629509
21.998332 62 437 599.579747762
23.561820 63 438 601.381170869
29.894508 64 452 611.180431328
17.000000 65 462 618.848365948
21.920681 66 472 631.808923337
8.489212 67 489 650.993223333
20.638006 68 495 656.285796191
16.000000 69 500 658.993223333
29.175601 70 507 676.285796191
38.854222 71 510 693.236368364
7.985006 72 526 720.534660887
14.014994 73 528 720.549655027
49.959093 74 529 726.19546179
26.339199 75 536 729.534660887
19.406893 76 538 736.114291645
28.000000 77 546 756.114291645
20.740909 78 557 776.114291645
21.893201 79 561 787.114291645
32.240705 80 570 801.114291645
80.101801 81 606 876.114291645
73.480763 82 617 889.647789951
41.669252 83 620 892.848365948
96.635498 84 621 893.114291645
55.001509 85 627 895.848365948
54.198786 86 636 903.647789951
71.406925 87 637 903.647789951
65.676222 88 639 904.114291645
88.592774 89 640 907.114291645
132.477448 90 648 923.647789951
92.230640 91 649 924.114291645
157.451231 92 656 926.647789951
104.936605 93 659 929.114291645
206.906046 94 665 938.114291645
19.166920 95 686 952.19546179
19.892998 96 697 960.647789951
121.158837 97 699 961.114291645
25.518201 98 700 961.114291645
27.339335 99 701 964.848365948
17.127705 100 713 975.114291645
26.414270 101 714 975.19546179
10.101500 102 727 984.848365948
27.620286 103 732 986.114291645
40.592147 104 735 987.848365948
17.550424 105 737 989.19546179
18.458833 106 752 1000.64778995
9.612984 107 757 1006.19546179
56.756405 108 762 1007.84836595
27.540850 109 764 1009.19546179
74.588270 110 774 1017.64778995
22.194564 111 778 1023.19546179
27.496010 112 781 1024.84836595
25.636868 113 791 1032.11429164
27.911531 114 793 1038.84836595
58.028428 115 800 1043.11429164
42.311465 116 803 1045.64778995
28.701156 117 809 1049.19546179
11.747610 118 814 1059.22111685
45.980266 119 826 1067.47350687
22.197404 120 827 1070.4185208
27.002093 121 835 1086.84836595
39.249248 122 845 1116.26253831
35.885693 123 862 1149.25917517
23.863256 124 867 1153.1224316
24.466236 125 874 1157.58866715
13.780874 126 882 1166.9858724
17.615566 127 886 1170.2049983
16.206382 128 887 1172.19225431
28.793618 129 895 1186.9858724
28.909055 130 906 1195.57176434
24.936685 131 914 1203.5084489
23.048343 132 919 1206.55679234
12.807866 133 921 1206.57176434
24.207106 134 931 1213.76389803
23.004217 135 936 1220.5084489
17.901408 136 941 1224.76389803
29.127742 137 945 1229.55679234
34.739463 138 946 1229.57176434
32.885830 139 953 1234.5084489
28.737483 140 959 1241.76389803
20.728887 141 965 1251.5084489
35.741194 142 968 1255.55679234
38.678375 143 974 1269.87527638
29.961989 144 982 1282.8372655
18.313609 145 991 1294.25550348
25.000000 146 1002 1308.25550348
25.570617 147 1007 1309.911608
13.972590 148 1017 1322.25550348
25.588789 149 1018 1323.911608
29.343895 150 1020 1325.25550348
20.648818 151 1027 1331.911608
35.561311 152 1034 1345.25550348
25.091995 153 1042 1351.911608
43.797565 154 1044 1356.25550348
11.700955 155 1045 1356.25550348
35.590777 156 1049 1364.25550348
39.852309 157 1060 1381.25550348
22.288199 158 1067 1395.25550348
23.502521 159 1072 1397.911608
21.619965 160 1074 1403.25550348
34.150336 161 1078 1408.911608
9.212056 162 1086 1417.25550348
73.525387 163 1088 1420.25550348
39.659559 164 1093 1431.911608
27.781897 165 1097 1437.25550348
20.526808 166 1124 1482.57176434
49.042311 167 1125 1483.11429164
39.123426 168 1127 1483.25550348
13.765925 169 1145 1500.11429164
24.822551 170 1165 1514.11429164
28.807691 171 1166 1516.57176434
50.893536 172 1169 1523.55679234
29.770441 173 1172 1526.55679234
55.918482 174 1184 1540.11429164
32.941103 175 1188 1546.55679234
40.976550 176 1198 1560.52314899
22.946107 177 1201 1566.46925638
15.427902 178 1202 1570.89715832
36.487558 179 1213 1593.38471631
17.973392 180 1214 1594.35810816
30.528192 181 1217 1607.88630003
22.881942 182 1233 1634.05646906
18.686275 183 1240 1645.05646906
27.031318 184 1242 1654.17452733
11.941014 185 1260 1679.76514277
22.597959 186 1267 1687.82412877
30.058986 187 1278 1698.82412877
25.582199 188 1279 1701.82412877
31.913692 189 1281 1702.76514277
33.477197 190 1283 1704.82412877
29.161067 191 1284 1705.2261696
35.179639 192 1290 1710.76514277
14.423495 193 1298 1721.76514277
52.992286 194 1301 1724.82412877
31.316898 195 1314 1740.3372263
22.756987 196 1318 1746.09421344
29.922944 197 1332 1756.01715764
19.961176 198 1335 1756.44672543
14.647488 199 1336 1757.09421344
15.131910 200 1357 1773.57176434
26.798823 201 1359 1774.09421344
13.546883 202 1362 1776.01715764
17.964948 203 1363 1777.09421344
31.607158 204 1365 1779.01715764
35.256741 205 1367 1779.44672543
