#data counter step time
24.380097 1 31 24.3800966422
14.984659 2 32 25.3647559518
19.317286 3 38 31.3647559518
21.597941 4 41 35.3804657293
20.673414 5 44 39.0538794219
19.230180 6 53 44.9495170942
26.665458 7 56 48.7193374141
11.134855 8 59 55.6717093676
24.587337 9 68 64.5368540946
7.713639 10 75 69.1359477628
12.067938 11 80 72.4223083267
32.682661 12 83 77.3543706546
18.177709 13 110 101.933172866
24.020028 14 113 103.755463425
24.021946 15 114 110.547581929
30.837615 16 122 121.385197374
20.929504 17 125 122.31470158
18.680949 18 128 129.995650834
16.612194 19 150 155.349850354
11.731245 20 152 156.081095297
20.853002 21 153 157.629750737
24.268755 22 164 169.349850354
19.860891 23 167 175.005813383
17.832082 24 170 178.837895494
21.871446 25 179 197.687654775
28.351295 26 187 209.038949627
15.439265 27 202 231.75147278
35.844127 28 203 236.312207926
30.984351 29 219 279.340315884
33.790936 30 229 293.13919646
11.390629 31 242 302.724545456
27.810024 32 243 303.949220166
20.091704 33 248 307.040924195
16.764598 34 257 322.124488942
35.508932 35 266 342.199700977
30.836062 36 269 350.035763052
26.123849 37 272 359.159611686
15.609127 38 283 375.048151148
17.091435 39 286 378.139586061
30.579642 40 296 394.719228375
14.000000 41 310 407.721598398
24.040426 42 311 407.759654285
19.961944 43 316 410.721598398
8.609449 44 324 414.689834399
16.390551 45 331 423.08038512
15.217045 46 340 429.665518759
25.944786 47 357 441.610304516
13.034539 48 359 441.714405374
15.782618 49 360 442.679866158
14.734068 50 364 445.44847377
22.286943 51 365 446.897247806
19.255374 52 379 455.897247806
18.332490 53 380 458.610304516
21.441296 54 381 461.610304516
14.731747 55 384 464.953914028
23.739814 56 389 472.959106095
18.385046 57 406 497.027000617
31.800683 58 409 498.641954816
15.209812 59 416 505.908493606
30.712459 60 425 528.732846556
35.681972 61 428 544.414818653
37.523134 62 439 561.937952372
15.345755 63 444 566.283707431
17.499506 64 445 569.78321336
15.658890 65 463 604.302494706
54.804520 66 467 610.587733263
24.055871 67 468 611.643604634
20.325542 68 469 613.6280368
35.318962 69 480 629.67521944
20.242603 70 499 647.131438043
16.385505 71 503 649.089444432
14.258564 72 516 657.888835434
28.572501 73 518 658.70393947
16.076936 74 530 668.888835434
15.965050 75 531 672.70393947
20.564621 76 550 706.70393947
40.663017 77 554 708.046356933
29.842479 78 557 714.888835434
94.477389 79 583 815.937952372
98.344650 80 586 821.937952372
143.346252 81 592 838.937952372
53.572094 82 600 855.937952372
12.539441 83 616 872.937952372
90.702585 84 617 872.937952372
37.284857 85 621 875.131438043
78.167017 86 622 875.937952372
65.940655 87 626 877.131438043
10.255274 88 630 883.131438043
130.924202 89 635 894.131438043
179.516449 90 655 912.937952372
93.089441 91 657 914.131438043
60.900305 92 658 915.937952372
20.165652 93 661 918.937952372
35.799227 94 671 929.937952372
36.947716 95 674 931.131438043
37.387384 96 685 942.131438043
171.867255 97 690 945.131438043
138.272465 98 692 946.937952372
96.821055 99 700 957.937952372
22.137208 100 705 960.046356933
87.960917 101 710 963.046356933
37.727993 102 724 985.937952372
73.295580 103 725 986.046356933
18.776737 104 726 987.277206129
19.751061 105 738 1017.81370879
11.661323 106 755 1036.49214406
21.830888 107 762 1047.32303252
22.821515 108 766 1056.14454736
34.203832 109 774 1073.69505455
18.953391 110 781 1084.64844602
20.640412 111 784 1091.28885814
28.327048 112 793 1105.61590594
18.099076 113 795 1106.7149824
22.745993 114 801 1118.46097495
12.230157 115 813 1138.35818536
19.276219 116 836 1170.47277407
14.716471 117 838 1171.18924529
9.601899 118 846 1178.47277407
21.814223 119 847 1179.00346836
24.628327 120 859 1188.19655546
19.596066 121 860 1190.00346836
19.130690 122 863 1192.47277407
27.821427 123 869 1202.19655546
28.785849 124 874 1207.86619668
19.968417 125 886 1221.16693368
18.772292 126 890 1225.93922612
21.225024 127 898 1236.16425026
17.995956 128 910 1243.42231609
25.002683 129 911 1244.16693368
33.296509 130 920 1253.19851688
16.000000 131 921 1254.42231609
21.307399 132 924 1259.93922612
31.631552 133 933 1273.99171703
23.351058 134 934 1274.34277481
27.692353 135 941 1285.03512748
28.525652 136 948 1290.56077939
23.679479 137 957 1298.54687054
12.276009 138 960 1299.82287913
16.167133 139 964 1304.99001232
19.813899 140 967 1313.80391085
17.411830 141 977 1327.75629585
30.313521 142 988 1349.6202026
25.270337 143 1008 1371.6014055
23.268429 144 1012 1374.86983428
24.257371 145 1014 1379.12720573
11.664074 146 1015 1380.05269024
29.929653 147 1024 1398.98234311
8.194111 148 1035 1410.24904832
27.912700 149 1036 1415.89504267
23.159895 150 1037 1416.05493718
11.454287 151 1054 1439.93664898
18.666229 152 1057 1440.13836765
39.223090 153 1058 1441.47213822
22.343994 154 1061 1445.48236175
25.033159 155 1064 1453.96980749
21.586009 156 1067 1461.55581677
28.716066 157 1076 1476.27188324
21.419965 158 1093 1493.62721537
17.856218 159 1094 1494.48343311
19.271817 160 1098 1502.75525053
24.149056 161 1106 1513.43800807
27.871965 162 1108 1516.62721537
15.663478 163 1117 1524.43800807
23.336522 164 1118 1525.77453044
21.619767 165 1121 1533.35786127
16.661587 166 1130 1544.82744183
21.957614 167 1140 1555.78505555
21.720552 168 1146 1560.50560787
23.562162 169 1152 1570.06777027
22.345710 170 1160 1580.50560787
10.081396 171 1175 1592.06777027
29.487715 172 1176 1595.15989747
27.045248 173 1189 1609.06777027
32.317483 174 1197 1618.15989747
20.711354 175 1200 1624.05269024
36.833950 176 1205 1627.05269024
26.735285 177 1211 1632.15989747
27.675933 178 1228 1658.05269024
42.342238 179 1241 1675.05269024
19.034622 180 1242 1675.05269024
56.884001 181 1252 1692.05269024
33.863211 182 1254 1692.15989747
43.441994 183 1255 1695.05269024
54.304873 184 1265 1706.05269024
43.866643 185 1267 1712.15989747
27.386227 186 1280 1725.20725052
21.370046 187 1287 1731.20725052
122.092184 188 1290 1732.15989747
44.419515 189 1298 1743.05269024
53.028808 190 1299 1743.05269024
35.617724 191 1304 1748.20725052
103.352801 192 1306 1749.15989747
45.501533 193 1307 1751.20725052
62.792692 194 1311 1758.15989747
119.160254 195 1318 1766.05269024
22.429457 196 1326 1775.15989747
20.657793 197 1327 1777.05269024
118.079330 198 1338 1789.15989747
30.960545 199 1340 1791.09995143
14.120950 200 1367 1819.09995143
29.927124 201 1371 1820.20725052
35.798223 202 1373 1828.09995143
20.784056 203 1384 1836.09995143
32.025169 204 1392 1840.20725052
44.093762 205 1406 1849.15989747
29.696291 206 1408 1853.09995143
16.922611 207 1410 1854.20725052
22.314563 208 1413 1857.20725052
31.157403 209 1424 1864.9863742
21.840184 210 1429 1867.9863742
26.015792 211 1430 1869.15989747
17.436978 212 1434 1871.79175768
33.282438 213 1435 1873.09995143
56.613903 214 1455 1926.73599715
14.323890 215 1460 1933.77442204
22.485397 216 1473 1947.06038446
16.506474 217 1479 1953.06038446
27.572736 218 1490 1965.03796504
24.468050 219 1504 1982.03796504
31.515945 220 1509 1985.55391005
21.459499 221 1516 1994.45053205
43.392110 222 1525 2002.03796504
29.430135 223 1529 2008.55391005
25.745831 224 1531 2011.45053205
47.532565 225 1539 2025.03796504
23.849523 226 1542 2031.45053205
49.245128 227 1544 2034.55391005
55.530643 228 1554 2048.03796504
54.971847 229 1557 2048.55391005
42.901778 230 1561 2051.45053205
17.501863 231 1574 2059.03796504
13.555962 232 1577 2062.03796504
44.761682 233 1590 2071.45053205
32.583867 234 1596 2076.55391005
23.320026 235 1598 2079.03796504
24.424867 236 1600 2082.03796504
27.054429 237 1602 2082.45053205
21.672183 238 1607 2090.55391005
25.838818 239 1620 2107.8569744
