#data counter step time
26.083019 1 107 127.005153956
33.928010 2 130 161.966465928
27.735597 3 251 294.759252974
34.113305 4 522 592.380578573
70.195391 5 601 701.319167414
60.029839 6 603 703.79984119
67.135080 7 630 744.319167414
64.504931 8 645 755.896858495
42.273778 9 650 760.79984119
94.813356 10 652 761.319167414
76.483876 11 656 764.896858495
31.560079 12 667 769.896858495
40.511610 13 678 781.319167414
37.395600 14 681 783.896858495
26.728024 15 697 794.79984119
101.450084 16 699 798.319167414
116.395305 17 707 803.896858495
68.556600 18 728 817.896858495
41.017916 19 738 826.896858495
45.480770 20 739 830.79984119
96.508997 21 760 843.319167414
71.000000 22 854 976.447358588
79.254841 23 891 1017.32414567
38.568020 24 969 1117.07204405
28.817991 25 979 1133.28500645
43.682572 26 980 1137.07204405
26.392109 27 1040 1215.31200909
65.512762 28 1059 1227.31916741
41.892700 29 1164 1380.0084585
47.627455 30 1290 1544.78299818
25.992343 31 1467 1739.96362662
30.620669 32 1658 1993.32536223
49.250712 33 1692 2056.62040375
29.783443 34 1744 2131.39618684
45.324193 35 1890 2369.48449896
25.900108 36 2062 2618.77290126
26.803774 37 2076 2638.77290126
27.202410 38 2123 2694.92521686
39.596638 39 2132 2709.89374848
63.362313 40 2253 2872.85601387
26.161092 41 2282 2915.77400685
27.084161 42 2349 2976.7215507
46.134200 43 2368 2993.7215507
72.829646 44 2369 2996.7215507
43.076134 45 2382 3005.89190447
61.565714 46 2383 3007.7215507
82.475659 47 2385 3008.03713153
38.132187 48 2439 3064.32200661
25.650058 49 2460 3105.91542636
33.120280 50 2533 3208.48037935
29.339273 51 2579 3278.24676894
29.234346 52 2665 3386.16796025
31.382792 53 2673 3393.91722551
49.410304 54 2688 3407.64982033
25.111544 55 2777 3497.27924359
36.372972 56 2874 3654.72370354
25.222255 57 2906 3684.91722551
30.676721 58 3015 3848.7047466
48.025791 59 3188 4082.62991241
29.304376 60 3236 4169.42039186
30.359425 61 3308 4277.70538201
44.087566 62 3357 4366.20736704
52.138364 63 3369 4379.70538201
26.278586 64 3390 4416.70538201
108.406777 65 3419 4447.70538201
75.127826 66 3424 4453.70538201
48.168149 67 3430 4466.20736704
79.112413 68 3445 4479.70538201
48.253252 69 3447 4480.20736704
42.098561 70 3449 4480.23657934
34.888495 71 3458 4494.23657934
26.270713 72 3494 4530.23657934
31.714419 73 3507 4542.20736704
26.219113 74 3557 4609.23657934
27.417040 75 3585 4636.70538201
34.392393 76 3603 4651.6750407
46.322375 77 3644 4720.33008935
35.485712 78 3661 4754.81469568
31.803370 79 3737 4840.95317724
25.194260 80 3800 4899.09155399
28.709327 81 3814 4916.90762494
29.786786 82 3996 5207.158964
25.581839 83 3999 5209.44496124
55.678148 84 4013 5240.1414076
27.011390 85 4021 5248.5278258
35.071338 86 4030 5259.42116755
28.587617 87 4086 5340.66336988
31.879826 88 4191 5534.54621579
58.257059 89 4210 5589.72097624
29.101786 90 4246 5639.71372741
26.554782 91 4420 5853.89408461
28.115476 92 4432 5868.19470573
27.613965 93 4562 6025.68413151
30.217851 94 4574 6041.90198293
29.002070 95 4751 6283.37132745
25.899726 96 4823 6402.10239874
25.759371 97 4838 6419.10239874
45.802108 98 4859 6449.92122559
28.790229 99 4867 6458.7114544
28.839693 100 4886 6475.7114544
26.106586 101 4919 6515.90664389
27.835898 102 4962 6572.3843679
