#data counter step time
26.653849 1 26 26.6538485044
30.258948 2 100 120.453092075
28.503028 3 176 203.27332353
29.049448 4 314 435.470100222
25.439036 5 363 479.892321474
32.238117 6 418 552.157012603
34.406638 7 429 575.563650117
31.063169 8 466 617.077310864
101.432192 9 586 857.867853615
102.318928 10 588 858.507963656
128.841402 11 608 888.867853615
43.155861 12 615 895.081092525
45.510807 13 766 1108.45558691
25.292646 14 1021 1430.59097568
46.457587 15 1048 1483.29832924
40.463123 16 1058 1500.29832924
30.089677 17 1063 1504.59097568
61.589198 18 1081 1537.29832924
42.624911 19 1087 1546.33169824
31.295265 20 1131 1601.51803853
43.685107 21 1149 1637.01098745
44.655260 22 1208 1718.19069693
30.271006 23 1227 1754.64772536
35.853910 24 1311 1895.79956966
45.751513 25 1324 1912.53708665
30.053839 26 1406 1995.8683296
43.528585 27 1483 2117.45789054
61.177883 28 1618 2297.88787
54.199727 29 1627 2314.88787
36.180767 30 1682 2402.16206507
25.419372 31 1689 2410.17051305
31.810689 32 1695 2427.17051305
35.128058 33 1716 2444.51596204
51.060713 34 1760 2495.51596204
36.023635 35 1764 2500.51596204
33.633062 36 1778 2511.51596204
59.416588 37 2001 2860.70035843
34.157687 38 2014 2887.46667016
32.200475 39 2184 3079.16549632
30.788622 40 2292 3190.33190023
26.895935 41 2329 3246.33190023
57.494131 42 2337 3251.73968824
30.568720 43 2352 3283.33190023
43.128785 44 2363 3299.73968824
43.300343 45 2373 3314.33190023
62.196825 46 2440 3414.6184171
31.435344 47 2595 3625.35449683
28.986607 48 2631 3676.53897296
29.085752 49 2754 3798.79367378
35.857637 50 2947 4071.55718916
30.753172 51 3027 4173.11583177
29.397004 52 3046 4187.11583177
26.016968 53 3133 4307.82748179
41.112851 54 3221 4426.96937378
51.648541 55 3286 4534.30058
40.025965 56 3495 4874.37602484
60.282723 57 3535 4911.37602484
47.240808 58 3583 4962.81112415
26.299849 59 3613 4993.81112415
59.382664 60 3617 4999.81112415
27.871512 61 3629 5013.01914032
42.673056 62 3651 5036.01914032
78.257892 63 3654 5041.81112415
85.197683 64 3705 5090.02636382
74.161864 65 3708 5093.02636382
127.880277 66 3714 5096.01914032
31.466274 67 3716 5098.02636382
42.658203 68 3733 5113.01914032
99.136066 69 3766 5143.81112415
86.003885 70 3772 5147.79380811
201.609890 71 3783 5160.81112415
25.293273 72 3816 5205.89376933
50.263736 73 3870 5295.6643182
27.183911 74 3951 5371.61806829
41.032118 75 3953 5375.47579864
29.598600 76 3960 5385.61806829
46.571987 77 3973 5398.68620751
49.024439 78 3992 5415.27887735
42.327386 79 4139 5663.40442913
44.544816 80 4170 5724.06512927
52.167130 81 4193 5787.92747625
42.801660 82 4302 5947.55837701
30.256098 83 4641 6402.75108815
42.693520 84 4682 6452.08830177
34.635255 85 4684 6455.75108815
30.366123 86 4695 6474.58581917
31.000000 87 4753 6531.50209977
50.731394 88 4868 6705.23613393
31.118006 89 4880 6716.35414027
26.839661 90 4901 6742.94887058
25.969407 91 5023 6906.77904254
84.836538 92 5043 7019.13850159
