#data counter step time
0 1 0 0.0
1 2 1 0.0
2 3 12 11.1782565821
3 4 14 11.551964813
4 5 18 21.8517092383
5 6 20 22.3093248823
4 7 24 25.1782565821
3 8 25 28.551964813
4 9 26 28.5731089341
5 10 29 29.3107474218
6 11 30 30.4030423627
7 12 38 33.1500387216
8 13 39 33.3140657308
9 14 41 37.5322372243
8 15 46 39.5731089341
7 16 49 41.8517092383
6 17 50 42.5731089341
5 18 55 47.4030423627
4 19 56 47.8517092383
3 20 57 48.3093248823
2 21 58 53.5731089341
3 22 59 57.5886822822
2 23 61 62.3140657308
3 24 62 67.4761948264
2 25 68 77.5886822822
3 26 69 77.9813185863
2 27 71 78.4761948264
3 28 72 78.9556520806
4 29 76 87.4240452789
5 30 80 90.5182905264
6 31 84 93.8233382555
7 32 87 97.4151322504
8 33 91 100.472851609
7 34 95 100.981318586
6 35 96 104.518290526
5 36 97 104.823338256
4 37 98 104.955652081
5 38 101 105.059329518
4 39 103 107.424045279
3 40 104 107.518290526
2 41 105 114.981318586
3 42 108 123.187117679
4 43 112 135.041649174
3 44 114 137.059329518
4 45 115 137.465051781
5 46 118 138.119193977
6 47 119 141.119560362
5 48 123 143.187117679
4 49 129 151.465051781
3 50 130 155.119560362
2 51 131 157.465051781
1 52 132 158.041649174
2 53 133 161.420236258
1 54 137 172.420236258
2 55 138 178.324858977
3 56 142 192.06406673
2 57 144 192.324858977
3 58 145 200.377931633
4 59 149 206.11169666
3 60 153 209.06406673
2 61 156 217.377931633
3 62 157 220.321359412
4 63 159 223.032167281
3 64 161 223.11169666
4 65 162 229.437607974
5 66 167 230.595391087
6 67 169 232.270434693
5 68 170 234.321359412
4 69 177 240.032167281
5 70 178 242.428146771
4 71 180 243.032167281
3 72 181 243.437607974
2 73 182 246.437607974
3 74 185 249.624096251
4 75 187 251.099671239
5 76 191 252.910573988
4 77 193 256.428146771
5 78 194 257.883934828
4 79 196 262.099671239
5 80 197 262.661856061
6 81 207 270.678297747
5 82 209 271.883934828
4 83 210 272.910573988
3 84 211 273.661856061
2 85 212 275.624096251
1 86 215 284.678297747
2 87 216 312.714267073
3 88 220 315.348360914
2 89 222 317.714267073
3 90 223 319.660453277
4 91 227 325.90733319
3 92 229 326.348360914
4 93 232 329.722828029
5 94 234 331.562807244
6 95 236 332.029879245
5 96 240 333.660453277
6 97 243 341.237839654
5 98 247 342.90733319
4 99 250 346.029879245
5 100 251 348.170993462
4 101 253 349.722828029
5 102 254 352.957546601
4 103 256 354.562807244
5 104 257 355.379803413
6 105 260 356.018834777
5 106 268 363.957546601
4 107 271 369.957546601
3 108 272 373.237839654
2 109 273 374.170993462
3 110 274 375.150148151
2 111 276 375.379803413
3 112 278 375.60347111
4 113 279 380.906597005
3 114 284 389.150148151
4 115 285 390.191500083
5 116 287 391.680976155
6 117 289 393.058701523
5 118 291 395.150148151
4 119 298 400.906597005
5 120 301 405.977034599
4 121 303 407.058701523
3 122 304 410.191500083
2 123 305 411.680976155
3 124 308 420.059483214
2 125 310 422.977034599
3 126 311 428.02110056
4 127 314 430.031794618
5 128 315 432.999952356
6 129 320 434.471354588
5 130 326 442.471354588
4 131 327 443.059483214
5 132 330 446.580884795
4 133 332 448.02110056
5 134 333 448.816684065
4 135 335 449.059483214
3 136 336 449.999952356
4 137 342 456.65886958
3 138 343 456.816684065
4 139 344 457.687611941
5 140 346 459.635393945
4 141 350 469.580884795
5 142 355 475.54580939
4 143 357 476.635393945
