#data counter step time
27.914341 1 24 27.9143411809
35.831736 2 199 270.307860316
26.782478 3 313 467.782166094
34.016790 4 328 499.873567648
40.463071 5 491 685.644808935
57.819815 6 504 741.123429409
27.326122 7 526 765.587118011
122.849703 8 592 977.872660222
162.266228 9 599 986.872660222
77.624611 10 609 997.872660222
35.911978 11 628 1014.87266022
91.034886 12 632 1017.48033181
162.152364 13 636 1020.48033181
108.610427 14 652 1025.87266022
44.154635 15 653 1025.87266022
40.313271 16 655 1025.87266022
172.646866 17 657 1028.48033181
186.641771 18 660 1029.58711801
168.488615 19 662 1032.58711801
142.074378 20 666 1034.48033181
126.947758 21 671 1037.48033181
75.929455 22 672 1037.58711801
79.927667 23 678 1043.58711801
98.938172 24 685 1045.87266022
119.078786 25 686 1048.87266022
208.827852 26 688 1051.48033181
94.271973 27 692 1054.48033181
198.627180 28 693 1054.48033181
176.155717 29 706 1063.58711801
78.616022 30 710 1065.87266022
60.530093 31 720 1077.48033181
61.998837 32 721 1077.58711801
97.059371 33 727 1080.58711801
35.502746 34 736 1088.48033181
31.028903 35 740 1091.58711801
103.989797 36 742 1091.87266022
34.517990 37 748 1102.48033181
30.776891 38 792 1146.56480961
30.058129 39 929 1321.03228468
27.819270 40 958 1343.85505756
39.522520 41 1052 1427.85505756
59.750182 42 1065 1475.83343503
45.358923 43 1114 1545.8901786
79.651484 44 1147 1579.8901786
46.782658 45 1182 1622.03578794
33.621695 46 1188 1636.8901786
27.675121 47 1307 1803.68969547
41.981882 48 1322 1825.68969547
62.873780 49 1449 2016.31894131
28.346696 50 1577 2165.50958557
25.087543 51 1600 2192.66419119
36.718544 52 1620 2210.50958557
28.362042 53 1649 2254.66419119
45.010478 54 1697 2325.50958557
32.357990 55 1709 2339.50958557
41.000802 56 1711 2342.50958557
26.826365 57 1744 2376.48034213
38.088846 58 1789 2457.10964435
32.330949 59 1837 2511.45708367
30.192156 60 1848 2538.40288087
28.887053 61 1884 2612.70276495
34.983414 62 2055 2826.77119188
32.957610 63 2220 3059.77373922
35.031879 64 2227 3076.00509152
27.544166 65 2254 3121.96165743
53.563270 66 2312 3235.92222532
66.263279 67 2315 3241.54142687
53.146609 68 2345 3281.92222532
93.442279 69 2354 3289.92222532
60.192284 70 2364 3298.92222532
61.228441 71 2387 3320.92222532
58.054900 72 2524 3485.01304881
25.944039 73 2569 3572.05483275
32.039473 74 2607 3628.80386741
29.860039 75 2682 3735.56626541
26.592825 76 2714 3796.0182423
36.322023 77 2838 3947.77879106
37.925218 78 2848 3955.77879106
28.933291 79 2877 4008.05199419
59.000000 80 2899 4050.05199419
56.648124 81 2926 4087.48850856
60.053100 82 2935 4101.05199419
63.705913 83 2939 4104.48850856
56.346631 84 2956 4124.48850856
70.885371 85 2967 4138.05199419
50.154270 86 2973 4142.6028113
48.020171 87 2979 4147.48850856
153.681196 88 2991 4158.05199419
103.398757 89 2999 4161.6028113
47.263053 90 3012 4167.6028113
86.275524 91 3014 4169.48850856
32.294889 92 3090 4272.48850856
38.654240 93 3239 4383.88870752
73.461652 94 3260 4401.92045393
42.794955 95 3265 4404.67013773
40.582390 96 3266 4406.20067533
25.283702 97 3284 4418.92045393
52.631280 98 3295 4423.88870752
42.162389 99 3350 4484.63525031
41.051784 100 3372 4512.64438811
65.415298 101 3374 4515.63525031
47.312828 102 3401 4584.90128027
56.941558 103 3437 4646.90128027
69.586095 104 3462 4666.97897692
27.959963 105 3472 4674.86390384
65.000000 106 3511 4759.06746513
42.208195 107 3516 4776.06746513
94.851139 108 3519 4790.06746513
94.774170 109 3527 4804.06746513
78.279019 110 3533 4818.06746513
84.969041 111 3545 4826.06746513
99.334904 112 3560 4851.06746513
40.043749 113 3574 4865.06746513
105.105332 114 3584 4878.2104046
32.611263 115 3586 4879.06746513
86.646914 116 3590 4884.2104046
78.822603 117 3602 4904.2104046
187.427946 118 3611 4912.2104046
98.155438 119 3616 4919.06746513
88.924934 120 3629 4933.06746513
87.478661 121 3633 4935.2104046
26.016695 122 3643 4946.2104046
48.103839 123 3645 4946.90128027
89.882993 124 3647 4950.06746513
105.214409 125 3649 4950.53272198
98.826529 126 3650 4952.2104046
33.842396 127 3704 5009.32125784
28.677989 128 3957 5345.10494401
25.000000 129 4056 5472.61550252
46.634949 130 4139 5580.31171724
48.526986 131 4144 5585.07756152
64.752553 132 4148 5585.84727028
63.198684 133 4155 5605.07756152
43.717128 134 4230 5734.02012245
30.963555 135 4330 5875.40941976
33.245017 136 4421 5993.6856604
37.757034 137 4617 6342.78037161
31.790345 138 4691 6426.03227674
41.710167 139 4700 6434.03227674
45.161439 140 4703 6435.26577976
52.092526 141 4710 6449.26577976
44.256790 142 4723 6471.03227674
68.775790 143 4729 6474.03227674
63.568925 144 4752 6497.03227674
30.063525 145 4757 6500.26577976
120.717488 146 4773 6529.26577976
63.139943 147 4787 6557.26577976
44.111059 148 4795 6571.26577976
79.646450 149 4796 6577.03227674
54.139580 150 4810 6588.26577976
76.361552 151 4836 6608.03227674
41.675177 152 4854 6620.93962733
27.727585 153 4957 6731.43779551
54.610679 154 4972 6745.43779551
40.383670 155 4984 6756.43779551
