#data counter
17.290647 1
13.678898 2
25.642255 3
15.204781 4
14.704779 5
24.262385 6
15.601657 7
13.468265 8
15.073609 9
15.749402 10
14.491468 11
15.091972 12
11.712081 13
12.064703 14
12.857928 15
11.282814 16
12.405999 17
16.467563 18
14.061561 19
11.719959 20
14.968978 21
15.393841 22
13.380896 23
15.730523 24
13.785581 25
14.656373 26
13.619977 27
12.365383 28
17.863193 29
11.957819 30
