#data counter
21170.213120 1
20906.996238 2
21746.592509 3
21127.858643 4
20014.004539 5
22683.684215 6
21212.953790 7
22225.645284 8
19952.993530 9
22268.176069 10
20493.177959 11
21019.272838 12
21477.075836 13
20108.782437 14
20515.843970 15
20713.573410 16
20046.280535 17
21703.124321 18
20716.586149 19
20414.905234 20
22036.295990 21
19132.530950 22
20579.281866 23
22359.300007 24
20360.125923 25
20749.989390 26
20009.999082 27
19949.908608 28
22366.384956 29
20856.814867 30
