#data counter
6294.552177 1
5261.165045 2
8129.677017 3
6511.215014 4
6219.033630 5
7380.459534 6
6312.129270 7
7413.619736 8
5417.467277 9
6830.819316 10
5874.430398 11
5837.827547 12
6617.768361 13
4448.693963 14
5310.445281 15
5607.170300 16
3601.217697 17
6290.273561 18
5903.184072 19
5036.397383 20
7681.469095 21
4026.372173 22
5492.937238 23
7372.819526 24
5713.469858 25
5513.800236 26
3992.599252 27
4476.696825 28
7478.843033 29
5227.370589 30
