#data counter
7.917157 1
5.298490 2
9.262048 3
5.407447 4
5.198497 5
11.775877 6
6.386136 7
8.396627 8
5.586027 9
6.045883 10
4.476306 11
5.474630 12
7.176223 13
3.967581 14
3.884212 15
5.290836 16
3.589803 17
6.068118 18
4.694400 19
4.713568 20
6.247862 21
3.200544 22
4.070072 23
7.006645 24
5.105267 25
5.836067 26
3.945741 27
4.062956 28
6.119270 29
4.118018 30
