#data counter
32.785366 1
26.564628 2
41.589302 3
28.248863 4
29.371604 5
52.012505 6
29.990752 7
31.980215 8
21.183664 9
27.046326 10
21.315368 11
29.716180 12
28.351157 13
17.857905 14
20.741572 15
21.624257 16
16.379830 17
29.349543 18
22.464641 19
21.735913 20
23.809136 21
23.608360 22
19.358409 23
27.596861 24
18.045386 25
26.674514 26
18.128567 27
18.075082 28
25.700515 29
18.598968 30
