#data counter
3.957536 1
4.490436 2
2.513622 3
3.525997 4
1.872360 5
2.399271 6
2.000000 7
4.102733 8
6.708867 9
6.985692 10
6.505374 11
4.656715 12
2.397423 13
3.153311 14
5.000000 15
5.015059 16
4.820044 17
5.660532 18
2.264437 19
5.000000 20
5.000000 21
5.271605 22
3.221698 23
4.463029 24
1.957364 25
3.545700 26
4.456682 27
5.403685 28
5.104121 29
5.260056 30
