#data counter
0.169841 1
0.182666 2
0.245261 3
0.180316 4
0.207411 5
0.206940 6
0.182051 7
0.193792 8
0.228554 9
0.219367 10
0.204658 11
0.224330 12
0.248200 13
0.169812 14
0.196710 15
0.236601 16
0.230193 17
0.218998 18
0.164870 19
0.214890 20
0.249440 21
0.203007 22
0.199342 23
0.195602 24
0.293693 25
0.341163 26
0.284245 27
0.171747 28
0.278241 29
0.229699 30
