#data counter
101.857057 1
156.980683 2
177.495109 3
121.131989 4
126.175747 5
82.308745 6
110.913620 7
90.684975 8
103.356275 9
119.106298 10
114.960223 11
102.695680 12
95.073429 13
102.062879 14
184.050644 15
100.691137 16
147.532989 17
153.852123 18
119.775745 19
150.689353 20
141.745415 21
178.651638 22
132.649134 23
131.758122 24
145.075271 25
121.930161 26
121.459967 27
93.858100 28
142.074378 29
119.328515 30
