#data counter
12.878878 1
17.098599 2
24.960157 3
14.390481 4
15.992855 5
12.905213 6
14.163103 7
12.245129 8
12.335773 9
13.009112 10
13.556626 11
13.169090 12
11.693253 13
13.410066 14
23.167762 15
12.856218 16
16.164207 17
15.570876 18
15.749541 19
17.696020 20
15.027101 21
18.301655 22
13.426090 23
16.864585 24
15.321824 25
11.889090 26
13.924975 27
12.119184 28
18.013972 29
16.236192 30
