#data counter
165.865499 1
292.362103 2
623.009461 3
207.085934 4
255.771426 5
166.544517 6
200.593473 7
149.943183 8
152.171286 9
169.236983 10
183.782098 11
173.424918 12
136.732160 13
179.829857 14
536.745187 15
165.282338 16
261.281576 17
242.452164 18
248.048035 19
313.149130 20
225.813767 21
334.950588 22
180.259880 23
284.414225 24
234.758286 25
141.350467 26
193.904939 27
146.874627 28
324.503190 29
263.613940 30
