#data counter
1149.918415 1
1090.134705 2
1272.349691 3
1758.710714 4
1302.236932 5
1642.879238 6
1065.632693 7
1218.550691 8
1072.065521 9
1460.241476 10
1599.748908 11
1674.973085 12
1418.536355 13
1349.373954 14
1165.635145 15
1518.154615 16
1410.528476 17
1588.606643 18
947.783530 19
1472.669425 20
1430.267650 21
1950.410763 22
2125.173010 23
1346.689805 24
1493.230792 25
1452.767196 26
1440.622300 27
1170.694712 28
1191.570771 29
1295.706604 30
