#data counter
45.869412 1
53.590725 2
61.616485 3
47.636666 4
49.023351 5
45.883582 6
49.947483 7
42.765795 8
43.893704 9
47.724048 10
47.897621 11
48.219797 12
45.397890 13
46.052135 14
66.934958 15
42.413111 16
50.989167 17
52.196256 18
45.974787 19
57.934369 20
48.574609 21
59.086780 22
46.089597 23
55.367364 24
45.642181 25
44.694886 26
54.465144 27
45.047544 28
63.486912 29
54.134742 30
