#data counter
26.780079 1
28.284201 2
29.379814 3
26.450135 4
27.053666 5
26.357186 6
28.396636 7
25.676606 8
26.906616 9
26.952273 10
27.685808 11
27.409028 12
26.057491 13
27.060663 14
30.885147 15
25.993259 16
27.520208 17
27.992383 18
25.471278 19
29.787174 20
26.938919 21
29.541366 22
25.823872 23
28.271879 24
25.929255 25
27.242044 26
28.057108 27
27.399626 28
31.329989 29
29.049983 30
