#data counter
0.163769 1
0.164218 2
0.193003 3
0.248301 4
0.194011 5
0.247158 6
0.149412 7
0.174805 8
0.156967 9
0.206193 10
0.238193 11
0.248863 12
0.196724 13
0.195298 14
0.169161 15
0.212340 16
0.214113 17
0.237234 18
0.135960 19
0.208886 20
0.213530 21
0.294688 22
0.319758 23
0.194199 24
0.213033 25
0.204149 26
0.212696 27
0.165637 28
0.171844 29
0.189270 30
