#data counter
56715.477810 1
133502.066726 2
197021.345325 3
47089.127564 4
70951.503465 5
44960.798164 6
82240.829449 7
23159.843788 8
32557.022656 9
67703.276353 10
51984.948536 11
69032.972127 12
52447.294826 13
52210.833056 14
288827.680666 15
33184.493158 16
88165.416866 17
101132.948047 18
48169.178222 19
159787.382658 20
67024.708039 21
189838.536786 22
43815.564616 23
142012.672782 24
50114.066573 25
37480.260699 26
129160.102963 27
32286.173731 28
243864.643678 29
88739.476037 30
