#data counter
0.404684 1
0.405238 2
0.439321 3
0.498298 4
0.440467 5
0.497150 6
0.386538 7
0.418097 8
0.396191 9
0.454085 10
0.488050 11
0.498861 12
0.443535 13
0.441926 14
0.411292 15
0.460804 16
0.462724 17
0.487067 18
0.368728 19
0.457041 20
0.462094 21
0.542852 22
0.565471 23
0.440680 24
0.461555 25
0.451829 26
0.461190 27
0.406986 28
0.414541 29
0.435052 30
