#data counter step time
0 1 0 0.0
1 2 1 0.0
2 3 12 17.5826902222
3 4 14 24.2564642698
4 5 18 35.0649147717
5 6 20 36.7932351398
4 7 24 40.5826902222
5 8 25 40.7984876854
4 9 27 41.2564642698
5 10 32 51.5044212377
4 11 34 51.7984876854
3 12 35 53.7932351398
4 13 38 57.5382150418
3 14 40 58.0649147717
4 15 43 64.6079153869
3 16 45 65.5044212377
2 17 50 72.6079153869
1 18 51 86.5382150418
2 19 52 90.2452853876
3 20 56 102.413864558
4 21 60 106.814076951
3 22 62 107.245285388
2 23 63 110.413864558
1 24 66 120.814076951
2 25 67 135.158563401
3 26 70 140.437639279
4 27 71 143.446675078
5 28 76 155.71239914
4 29 80 158.158563401
3 30 81 158.158563401
2 31 84 166.446675078
3 32 85 167.56295993
2 33 87 172.71239914
3 34 88 173.790901827
2 35 94 181.56295993
3 36 95 182.047089778
4 37 97 187.579936211
3 38 99 190.790901827
4 39 100 191.702876166
5 40 108 201.179714908
4 41 110 205.702876166
3 42 111 208.047089778
2 43 112 210.579936211
3 44 115 217.896299256
4 45 117 222.53498205
3 46 119 224.179714908
4 47 122 231.06714592
5 48 126 233.98404741
6 49 128 236.580460986
5 50 130 240.896299256
6 51 131 241.22175727
7 52 133 241.222574838
8 53 134 241.571541096
7 54 135 242.53498205
6 55 143 251.06714592
5 56 151 256.98404741
4 57 152 261.22175727
3 58 153 262.53498205
2 59 154 262.580460986
1 60 155 265.06714592
2 61 156 267.193938614
3 62 158 267.316866028
4 63 162 272.7074588
5 64 166 277.794486145
6 65 168 278.459971972
7 66 170 279.531776096
6 67 175 284.193938614
7 68 178 285.681413057
6 69 179 289.7074588
5 70 180 290.316866028
6 71 183 294.127472254
5 72 188 297.794486145
6 73 189 298.964817021
5 74 191 301.193938614
4 75 192 301.459971972
5 76 193 302.764795626
6 77 197 304.188128459
5 78 201 306.964817021
6 79 204 311.835062839
5 80 206 313.193938614
4 81 207 313.764795626
3 82 212 317.127472254
2 83 213 318.188128459
1 84 214 325.835062839
2 85 215 334.237796761
3 86 217 340.472976502
4 87 223 354.21290747
3 88 225 357.237796761
2 89 226 360.472976502
3 90 229 373.556088185
2 91 231 374.21290747
3 92 232 374.751678976
4 93 238 385.093600525
3 94 240 385.751678976
2 95 241 390.556088185
3 96 244 394.076333206
4 97 246 396.160829058
3 98 250 402.093600525
4 99 253 405.201509048
5 100 255 406.201936515
4 101 257 407.160829058
5 102 258 407.740269206
4 103 260 408.076333206
3 104 267 420.201936515
2 105 268 421.740269206
1 106 269 422.201509048
2 107 270 428.742706484
3 108 274 436.263143495
2 109 278 439.742706484
3 110 279 443.340934722
4 111 281 443.611721678
3 112 283 447.263143495
2 113 286 451.340934722
3 114 287 452.321889162
4 115 293 459.80400862
5 116 295 461.982077907
4 117 299 466.611721678
5 118 300 466.823845232
4 119 302 469.321889162
3 120 305 469.982077907
2 121 308 476.80400862
3 122 309 478.327259142
4 123 311 479.607964211
5 124 313 481.737667148
4 125 317 486.823845232
5 126 319 486.977026152
4 127 322 489.327259142
3 128 326 493.607964211
2 129 327 495.737667148
1 130 328 496.607964211
2 131 329 503.619108289
1 132 333 511.619108289
2 133 334 540.687575253
3 134 338 545.565766981
4 135 340 545.960609831
3 136 342 548.687575253
2 137 347 556.565766981
3 138 348 558.505122125
2 139 352 562.960609831
3 140 353 565.240299104
2 141 355 566.505122125
3 142 356 568.976888867
4 143 359 574.833905441
5 144 363 575.274617729
