#data counter step time
48.764364 1 104 166.394807862
31.683195 2 316 409.420964033
47.996279 3 332 446.417242853
41.501534 4 366 531.511563009
31.297135 5 521 754.875833874
49.526060 6 541 800.972501262
41.364316 7 563 842.727027287
27.150183 8 572 859.727027287
27.454148 9 579 874.963322194
60.000000 10 585 888.963322194
74.245476 11 620 942.727027287
44.507878 12 623 946.875646088
58.959509 13 642 963.875646088
33.185063 14 661 983.875646088
32.206088 15 738 1052.50686837
26.282890 16 790 1105.3149833
32.343209 17 791 1108.41876112
64.276628 18 831 1200.6676202
27.390735 19 850 1222.9052914
28.976002 20 1041 1419.64614212
58.305677 21 1056 1445.64614212
61.504493 22 1081 1493.64614212
44.326592 23 1108 1538.02812505
34.969528 24 1182 1632.66923997
28.540078 25 1201 1666.43541132
25.751866 26 1300 1771.51522629
26.140311 27 1337 1813.51522629
47.635561 28 1377 1859.54330624
30.985420 29 1388 1864.96598563
43.455043 30 1393 1870.51522629
28.048314 31 1405 1884.54330624
25.296607 32 1416 1905.53762495
26.653507 33 1495 2052.03537587
25.997798 34 1616 2205.88677416
44.987474 35 1618 2208.88677416
34.389539 36 1640 2224.88677416
30.011299 37 1650 2233.24509708
34.495795 38 1652 2235.88677416
43.706928 39 1655 2242.89930008
45.763558 40 1665 2247.89930008
59.892402 41 1669 2252.88677416
44.376491 42 1671 2253.89930008
31.316151 43 1678 2260.88677416
26.983403 44 1745 2358.62839478
35.421047 45 1791 2448.38870259
26.338665 46 1996 2740.53725421
34.840345 47 1999 2750.61925306
58.170043 48 2004 2777.48552846
39.495588 49 2016 2802.98111663
34.873302 50 2134 2951.91418263
31.000000 51 2221 3079.11858467
60.903582 52 2231 3131.71439471
45.468880 53 2268 3190.96020005
39.000000 54 2327 3255.54918059
44.568851 55 2336 3269.54918059
34.919486 56 2359 3310.76887205
28.678581 57 2725 3742.54797599
29.841226 58 2728 3758.38920181
60.818268 59 2797 3842.70788476
73.757145 60 2816 3860.45957876
43.583203 61 2844 3884.70788476
26.768065 62 2883 3918.70788476
33.733389 63 2892 3925.45957876
61.464502 64 2951 4000.75256695
36.555614 65 3099 4208.66194212
26.413858 66 3102 4211.66194212
29.090485 67 3137 4244.45250099
30.217508 68 3203 4331.27632137
28.259778 69 3233 4378.01264001
46.356192 70 3247 4395.01264001
32.376878 71 3279 4438.39008504
49.744378 72 3332 4484.39008504
49.242390 73 3370 4523.39008504
44.964116 74 3377 4534.95122061
34.082935 75 3461 4700.53247195
35.162462 76 3474 4723.16190394
79.225579 77 3534 4812.79214946
57.539051 78 3537 4816.45457344
52.073616 79 3553 4836.45457344
41.040132 80 3594 4881.79214946
73.979421 81 3612 4902.86043387
91.194058 82 3620 4916.86043387
49.191185 83 3629 4930.79214946
75.841651 84 3631 4930.86043387
45.559492 85 3649 4968.24508112
45.116453 86 3684 5022.24508112
46.318932 87 3697 5032.64154039
33.824264 88 3726 5063.64154039
37.681591 89 3752 5088.24508112
27.364638 90 3781 5141.2739327
27.076282 91 3804 5170.90929503
44.612776 92 3816 5181.40074331
27.050135 93 3852 5221.40074331
38.347366 94 3857 5224.90929503
35.362584 95 3867 5241.90929503
44.763496 96 3872 5244.40074331
47.795278 97 3873 5244.90929503
28.008354 98 3934 5311.39315838
25.974651 99 4038 5468.41589736
27.719056 100 4153 5573.5289877
41.615234 101 4278 5727.19818129
28.384619 102 4299 5749.30435266
31.227543 103 4428 5881.78342256
71.528898 104 4446 5928.63258723
29.852606 105 4470 5963.47337521
33.325469 106 4515 6014.47337521
32.259507 107 4577 6088.47337521
62.879993 108 4581 6094.58749266
48.650447 109 4592 6108.58749266
60.181642 110 4594 6115.57805841
35.081124 111 4599 6119.58749266
55.086825 112 4700 6310.05528188
32.162237 113 4817 6507.92093193
29.061639 114 4867 6555.49148598
33.936660 115 4905 6619.52214693
32.186032 116 4964 6701.21245138
25.725082 117 4997 6734.20248236
58.567965 118 5038 6779.20248236
