#data counter step time
15.852982 1 18 15.8529824138
28.825754 2 21 30.6787361067
38.106008 3 30 51.7847439111
25.132013 4 39 62.9167567231
21.998750 5 46 71.6689069214
12.807766 6 55 78.7427838906
24.433475 7 71 88.9350174966
18.484702 8 72 91.1218924562
14.396956 9 74 94.518848798
21.776273 10 79 105.295122103
14.907757 11 109 138.985715119
19.887887 12 110 141.07795838
17.019726 13 111 142.005441138
33.954326 14 114 144.190071023
14.334197 15 128 166.842957178
36.138130 16 129 169.508760243
23.867333 17 134 176.710290653
18.512762 18 139 181.223052681
30.881874 19 142 195.104926381
27.604644 20 156 207.787634932
15.010128 21 158 211.797762875
33.558271 22 168 232.433147582
20.592690 23 169 239.02583798
33.639054 24 182 261.664892115
10.305355 25 188 264.707454618
13.359363 26 203 276.661604467
15.929204 27 204 278.707454618
22.828368 28 205 279.661604467
20.116646 29 206 282.778250578
39.373127 30 213 305.560090145
45.492786 31 224 334.052875757
25.175447 32 246 354.111312491
17.993941 33 250 355.105253914
18.369249 34 251 356.474502611
25.151620 35 265 371.111312491
30.373404 36 269 374.935865799
10.857374 37 277 381.931214451
17.962302 38 281 385.073840319
33.264660 39 282 387.069370303
23.000000 40 283 390.069370303
22.133725 41 290 396.064939445
11.367481 42 297 401.769810926
28.337390 43 300 404.402329577
17.175670 44 303 410.945480586
26.190823 45 308 426.136303243
23.390600 46 311 432.526903444
49.540122 47 322 468.067025916
12.240112 48 327 477.105469511
20.618266 49 328 477.685291544
18.180066 50 331 481.865357424
26.866172 51 336 492.971641555
7.697550 52 355 514.25799937
14.615662 53 356 517.560449449
20.451772 54 366 529.709771847
16.692621 55 369 537.802287113
28.531838 56 375 555.334124685
33.322065 57 385 574.656189373
14.000000 58 388 577.656189373
12.265509 59 391 579.547516417
26.275836 60 400 594.823352136
18.729344 61 401 596.552695907
23.485122 62 404 606.037817803
39.411151 63 425 631.448968962
16.865934 64 428 634.208449822
19.216767 65 434 639.425217237
20.950179 66 440 643.375396389
20.456047 67 441 651.448968962
19.900967 68 442 651.751616158
33.102440 69 456 670.854056389
20.438913 70 461 674.292969729
24.422952 71 471 685.435187627
23.000000 72 475 691.435187627
14.432605 73 477 696.148812074
26.487880 74 496 708.636692544
10.313759 75 499 711.636692544
16.662998 76 511 717.991646401
20.686241 77 513 718.322933823
19.451504 78 517 723.443150143
16.290389 79 518 723.443150143
21.582924 80 524 728.636692544
14.464786 81 525 729.322933823
20.230685 82 529 731.991646401
22.330403 83 530 737.443150143
12.024747 84 548 766.664861622
8.128891 85 556 770.909461534
19.018116 86 557 771.640114444
21.115709 87 559 776.780570305
14.755400 88 560 777.664861622
16.571671 89 569 795.075493636
30.804138 90 570 795.503822255
13.468095 91 579 824.867149178
47.323560 92 582 831.399054046
15.138995 93 597 845.740422673
15.855144 94 598 847.59556699
33.734278 95 599 847.601427361
11.664892 96 602 848.260458706
30.728316 97 607 867.988774919
26.255023 98 610 874.243797968
38.180437 99 619 904.42423501
17.618396 100 620 905.042631133
39.107708 101 627 939.150338666
27.803443 102 638 961.382151806
13.802552 103 648 972.722299093
19.566725 104 649 972.919746612
25.933233 105 657 990.655531762
29.468655 106 664 1006.12418665
25.323493 107 671 1011.44767949
28.702093 108 682 1032.14977238
24.360089 109 684 1034.66700438
31.871961 110 694 1055.53896532
17.000000 111 700 1061.72274198
29.183777 112 703 1064.72274198
10.381844 113 715 1084.13113614
21.944260 114 724 1093.74929164
40.269492 115 727 1097.80503157
22.009299 116 730 1098.14043557
29.737152 117 733 1107.87758725
22.976391 118 736 1110.85397784
25.732880 119 741 1119.58685762
23.320303 120 756 1131.90716069
16.905640 121 757 1134.81280021
14.181620 122 758 1134.99441985
27.312797 123 765 1148.30721671
6.421251 124 778 1155.93138515
14.000000 125 779 1159.44197105
35.006889 126 782 1165.44197105
18.092938 127 783 1169.02432321
21.133235 128 798 1208.45347995
19.147904 129 799 1210.60138442
22.131505 130 811 1221.73288954
21.582817 131 816 1229.3157064
19.393328 132 817 1231.70903464
20.771787 133 818 1235.48082163
76.111787 134 833 1294.59260816
24.964894 135 839 1302.55750206
23.345847 136 840 1305.90334886
17.002368 137 841 1311.39195445
26.000000 138 842 1311.90334886
