#data counter step time
25.163586 1 58 73.0095344568
21.079727 2 65 79.9532802124
28.009431 3 70 87.9627111469
34.883545 4 119 143.749508702
28.255831 5 124 152.921676474
29.204715 6 126 162.745961627
28.564011 7 166 233.50211592
30.385424 8 192 282.720648017
31.628265 9 195 285.348912862
31.030772 10 199 290.379684929
27.254688 11 202 301.537584219
36.799627 12 217 321.337211667
36.783292 13 225 345.940262788
56.921126 14 245 376.646160057
23.266113 15 250 379.91227288
23.557050 16 255 384.633598849
40.396885 17 278 408.030484201
32.102446 18 281 411.815064008
32.812202 19 285 427.237518246
51.951964 20 308 459.17865403
14.000000 21 309 462.26839516
29.205575 22 325 487.765057542
30.316508 23 363 521.74040762
25.379982 24 368 542.947131511
33.522454 25 369 543.567149222
20.725204 26 406 571.919762734
41.714258 27 443 609.897715219
29.533169 28 446 613.430884255
20.848015 29 447 614.278898855
31.270329 30 462 629.235099749
33.152934 31 465 634.278898855
18.315767 32 472 644.995170238
40.837528 33 480 668.83269818
49.601032 34 506 726.791411861
25.000000 35 515 741.621164204
24.415995 36 518 747.621164204
39.673892 37 525 770.486652242
43.733115 38 532 799.486652242
95.000000 39 549 839.486652242
81.776559 40 586 873.486652242
125.019804 41 596 884.278898855
56.765394 42 603 885.235099749
41.724630 43 623 910.278898855
51.927942 44 649 933.278898855
20.666973 45 714 1039.28312661
27.371146 46 719 1041.6161539
31.145143 47 784 1105.28312661
41.475896 48 801 1121.29550265
42.519709 49 827 1177.32588785
27.979493 50 832 1182.30538069
23.684584 51 855 1197.32588785
15.167981 52 858 1199.12959758
17.000000 53 872 1214.70923872
42.339015 54 927 1263.70261003
33.945568 55 1002 1364.5082883
34.000000 56 1056 1410.0981055
48.523004 57 1088 1445.0981055
44.104264 58 1102 1461.63526481
33.488201 59 1133 1487.63526481
29.291402 60 1145 1495.63526481
30.387843 61 1151 1498.0404815
37.440245 62 1159 1507.63526481
51.058711 63 1203 1565.17571223
52.558521 64 1224 1597.17571223
76.850921 65 1246 1623.17571223
73.254540 66 1281 1657.17571223
54.545937 67 1318 1694.17571223
35.800674 68 1323 1698.63526481
33.999604 69 1331 1714.17571223
34.153021 70 1340 1720.31407414
20.062416 71 1352 1737.31407414
61.522535 72 1370 1760.31407414
70.069040 73 1418 1812.31407414
20.417766 74 1467 1881.8798152
24.586800 75 1505 1942.53435508
25.784379 76 1509 1948.31873412
22.696703 77 1521 1988.31952377
41.568496 78 1522 1988.62282032
35.142537 79 1583 2045.67325512
29.459218 80 1593 2059.71190786
21.977653 81 1600 2073.19200868
27.022347 82 1601 2074.21435558
40.547161 83 1637 2115.76172211
26.363022 84 1643 2120.23523084
29.661645 85 1746 2292.25566525
23.110026 86 1764 2311.47196198
32.240740 87 1770 2320.71270208
21.319590 88 1820 2396.07866648
46.059403 89 1825 2399.72432331
33.750320 90 1849 2432.65103587
24.330689 91 1853 2441.90071629
30.814291 92 1856 2449.65103587
29.025467 93 1887 2488.15909226
30.178393 94 1891 2493.13362555
17.000000 95 1931 2539.58889825
32.212402 96 1942 2546.17499931
20.979748 97 1965 2568.58889825
33.248023 98 2004 2628.42023647
23.469063 99 2005 2628.88929966
23.525107 100 2006 2632.89152352
34.778058 101 2026 2668.28246978
24.097350 102 2067 2703.67089438
49.598172 103 2102 2766.23124642
33.807369 104 2141 2828.99653335
28.850210 105 2146 2840.18115323
43.750603 106 2167 2884.80501908
29.027181 107 2174 2893.83220013
26.121986 108 2181 2915.17971293
44.248038 109 2186 2939.42775124
30.463183 110 2212 2988.70560555
26.000000 111 2269 3047.91081641
49.809783 112 2277 3059.91081641
23.044340 113 2278 3062.58716678
10.651821 114 2316 3093.98192119
19.270217 115 2322 3099.25213776
23.656197 116 2327 3102.73819873
26.243722 117 2329 3105.98192119
24.976776 118 2332 3110.39685064
46.275727 119 2355 3170.27679412
30.991189 120 2374 3191.87521739
28.445405 121 2431 3277.45080144
30.307077 122 2432 3286.03053258
34.440620 123 2457 3345.87532507
42.651442 124 2478 3376.23179844
28.049312 125 2503 3396.23179844
37.543034 126 2505 3398.52565659
45.820694 127 2523 3429.92300155
20.638034 128 2549 3497.96948293
30.383613 129 2556 3508.35309592
30.637993 130 2575 3533.71960648
10.602326 131 2612 3584.71544402
36.689475 132 2628 3602.71544402
46.043265 133 2659 3685.85583354
31.544777 134 2692 3746.3692086
32.261749 135 2711 3773.81214065
30.705717 136 2726 3800.00082557
25.921847 137 2764 3829.06325946
21.049737 138 2784 3849.45588107
20.857982 139 2846 3951.45128566
29.592075 140 2854 3961.04336025
31.362788 141 2856 3973.59330316
26.000000 142 2889 4007.91682326
25.340986 143 2899 4010.76222568
24.901076 144 2912 4024.91682326
38.423224 145 2915 4027.76222568
36.759485 146 2963 4107.02750259
32.591608 147 2986 4133.02750259
30.823208 148 3016 4167.20310825
33.020598 149 3069 4266.05477781
21.553559 150 3116 4310.45034268
19.570989 151 3123 4316.89678371
37.000000 152 3133 4332.50601386
34.053174 153 3166 4370.01339563
30.103639 154 3177 4383.50601386
26.990747 155 3181 4394.50601386
22.646686 156 3198 4418.85373241
84.389892 157 3258 4529.72565841
135.712375 158 3282 4546.85373241
90.461416 159 3302 4562.72565841
43.688092 160 3307 4567.73714553
91.062126 161 3319 4582.72565841
26.853589 162 3339 4605.85373241
39.585115 163 3341 4611.72565841
56.650772 164 3384 4685.99540265
27.607343 165 3409 4716.6679234
46.533101 166 3412 4728.99540265
35.852575 167 3504 4846.89168189
30.064637 168 3525 4880.07584712
25.243118 169 3575 4930.96807518
33.940162 170 3611 4971.38537318
35.864748 171 3617 4979.96807518
34.284808 172 3631 4993.07584712
28.945738 173 3635 4996.96807518
34.537422 174 3654 5016.07584712
21.946092 175 3727 5099.48154789
36.510339 176 3738 5111.48154789
37.423404 177 3775 5139.66235943
43.095177 178 3797 5166.11242879
59.667157 179 3811 5190.8463107
31.286042 180 3813 5196.13235298
28.439990 181 3817 5198.57234338
32.659717 182 3849 5238.13235298
24.957734 183 3852 5239.00956305
21.773750 184 3879 5280.13235298
41.961529 185 3883 5292.13235298
42.881716 186 3904 5335.85043381
33.893181 187 3918 5358.50546132
45.003979 188 3920 5361.07584712
23.101075 189 3975 5417.1974005
27.357785 190 3979 5425.88500451
35.487771 191 3993 5443.09632523
33.708741 192 4001 5457.77257337
69.732189 193 4015 5508.64585384
33.927819 194 4022 5513.57367296
23.000000 195 4039 5526.78309148
