#data counter
84916.970507 1
82218.312577 2
85096.717398 3
85093.855502 4
83881.225282 5
83074.897320 6
79577.035709 7
82711.747777 8
80795.403067 9
82344.814001 10
82486.553975 11
84178.175104 12
81028.222043 13
82186.844927 14
85547.320954 15
83864.208483 16
80118.149605 17
85488.331702 18
80695.326858 19
80787.264607 20
89447.344050 21
84832.669902 22
80920.453740 23
87264.376964 24
81741.379716 25
82634.106966 26
82881.096409 27
82984.497020 28
81936.795295 29
81983.485771 30
