#data counter
19662.448646 1
14591.044756 2
14171.570597 3
12199.989507 4
26956.485229 5
22165.629749 6
15586.544942 7
17983.581722 8
14488.500387 9
22279.520061 10
27317.974789 11
20006.232485 12
14310.783185 13
20095.881493 14
24265.403209 15
18262.153758 16
12244.481283 17
23692.974226 18
15045.922611 19
18624.063972 20
19248.208529 21
21395.051157 22
16917.462625 23
16569.065831 24
17166.170315 25
24439.235467 26
23587.086066 27
12643.929641 28
17385.093251 29
26630.446960 30
