#data counter
115.661463 1
109.707103 2
89.129375 3
92.424163 4
142.626906 5
114.255823 6
96.810838 7
101.031358 8
105.755477 9
128.783353 10
146.085427 11
108.141797 12
98.695056 13
118.211068 14
140.262446 15
112.729344 16
88.089793 17
141.874097 18
102.353215 19
114.258061 20
113.894725 21
120.196917 22
114.307180 23
110.460439 24
118.387381 25
154.678705 26
122.212881 27
93.658738 28
123.298534 29
143.174446 30
