#data counter
1.687865 1
2.224368 2
5.723699 3
7.099770 4
4.521517 5
4.064401 6
5.924349 7
2.000000 8
1.583925 9
4.319200 10
5.899376 11
6.182824 12
5.836920 13
4.903924 14
5.404323 15
5.458890 16
5.181938 17
3.536878 18
4.282115 19
3.166761 20
5.000000 21
4.775457 22
5.000000 23
2.897382 24
2.957444 25
5.750744 26
4.587851 27
4.677468 28
4.769175 29
2.000000 30
