#data counter
3127.095467 1
2744.479694 2
1626.745271 3
1357.819104 4
6508.781799 5
3519.560605 6
2045.480451 7
2846.020724 8
3223.163539 9
4225.715591 10
6039.835670 11
3113.860020 12
2504.030039 13
3224.867382 14
5254.094580 15
3284.002738 16
1535.602562 17
4823.810122 18
2413.142003 19
2896.783135 20
2897.373231 21
3436.249192 22
3129.363659 23
2731.699711 24
3602.474238 25
5841.671431 26
4373.162315 27
1942.930727 28
3398.479760 29
6277.352962 30
