#data counter
16343.618691 1
12652.047092 2
8580.776041 3
7120.949741 4
18004.867356 5
11819.427576 6
8280.341190 7
11590.213041 8
14395.166512 9
18390.829500 10
16910.960055 11
9112.559726 12
10666.430752 13
10114.278638 14
16272.950339 15
14112.852038 16
7842.560385 17
21199.176581 18
10471.778181 19
11803.922130 20
11442.455779 21
9866.317722 22
13929.643048 23
9957.752385 24
14527.808867 25
22095.734391 26
14710.542557 27
9278.593434 28
16142.568631 29
19730.430738 30
