#data counter
51.584971 1
39.638694 2
42.576733 3
39.891011 4
45.521719 5
48.850856 6
42.993231 7
42.699132 8
39.162142 9
55.891728 10
45.665288 11
42.857970 12
40.203306 13
44.813641 14
41.830402 15
45.938010 16
39.638424 17
55.119290 18
43.016886 19
46.274304 20
50.208750 21
44.318933 22
43.367641 23
40.444652 24
41.393751 25
52.905811 26
49.182923 27
39.831817 28
44.549414 29
48.816495 30
