#data counter
66.953284 1
39.072460 2
24.153963 3
21.324964 4
98.401733 5
71.509578 6
31.853524 7
43.706965 8
33.640203 9
93.625839 10
80.773917 11
62.010032 12
22.402725 13
57.210019 14
82.825493 15
58.592718 16
22.194533 17
95.027174 18
40.413221 19
51.932218 20
45.037260 21
46.176752 22
47.943569 23
50.415107 24
47.455468 25
115.215992 26
85.841591 27
28.396157 28
51.420587 29
120.143855 30
