#data counter
5.915514 1
5.046531 2
5.424236 3
4.597548 4
6.923674 5
6.028732 6
5.281855 7
5.652140 8
5.374104 9
6.168479 10
6.579328 11
6.283825 12
5.172032 13
5.809657 14
6.280592 15
5.481709 16
4.569489 17
6.362667 18
5.303105 19
5.464066 20
5.486148 21
5.602281 22
5.739309 23
5.810448 24
5.840092 25
6.341300 26
6.379528 27
4.928001 28
5.477958 29
6.968740 30
