#data counter step time
25.057115 1 53 58.9305826436
31.469407 2 165 174.78146113
28.230002 3 210 221.994070601
45.359503 4 393 476.561123768
28.061235 5 452 538.418785644
25.195160 6 453 540.472466606
27.057006 7 521 622.88041532
29.072253 8 547 668.052511885
40.989784 9 576 714.052511885
44.851226 10 585 725.052511885
48.862127 11 587 725.541666089
67.574662 12 591 731.052511885
67.651367 13 601 736.052511885
57.162017 14 618 762.541666089
55.504898 15 629 773.541666089
50.430200 16 638 781.541666089
26.327585 17 649 793.052511885
40.768457 18 659 807.541666089
54.905684 19 670 818.541666089
26.762317 20 719 851.249805807
54.780047 21 743 869.541666089
49.585300 22 747 873.052511885
32.305399 23 757 881.052511885
47.403938 24 766 888.249805807
32.130367 25 776 899.934964632
40.352644 26 829 956.451094307
32.355817 27 960 1125.8439073
31.000000 28 992 1179.61152457
34.329351 29 998 1190.61152457
86.798656 30 1038 1272.05251188
78.039042 31 1064 1286.54166609
60.456488 32 1069 1290.61152457
47.757600 33 1140 1367.54166609
25.491117 34 1269 1528.6596254
26.930798 35 1303 1577.5095188
25.079885 36 1428 1702.64215934
52.470949 37 1625 1942.78742152
57.576583 38 1645 1962.78742152
44.617225 39 1650 1964.94150986
38.848964 40 1680 1983.78742152
38.721700 41 1682 1986.78742152
72.717758 42 1683 1986.92022482
58.739547 43 1689 1989.92022482
42.783333 44 1703 2000.47407921
82.402842 45 1710 2009.78742152
94.992834 46 1712 2009.92022482
26.986272 47 1713 2009.94150986
30.373097 48 1725 2020.78742152
45.438964 49 1745 2071.18078736
37.998028 50 1982 2415.17009176
26.504794 51 2080 2552.58767256
37.637803 52 2133 2639.62469499
35.644937 53 2283 2962.18945194
31.061342 54 2358 3067.81688717
28.282914 55 2370 3086.66378491
44.772811 56 2433 3203.80044578
32.810595 57 2471 3266.50470152
30.697173 58 2685 3578.90233093
30.916513 59 2960 3882.24754833
61.634485 60 2974 3924.56016764
46.764550 61 3045 4049.47293918
41.267712 62 3124 4178.88205136
26.428289 63 3149 4205.92920284
41.961839 64 3323 4475.83117612
83.376924 65 3327 4476.68785067
107.993747 66 3329 4478.83117612
26.020866 67 3339 4490.68785067
51.909450 68 3344 4496.68785067
33.591181 69 3351 4504.68785067
65.933066 70 3377 4540.68785067
74.824756 71 3396 4572.83117612
32.772859 72 3399 4580.87557209
27.296995 73 3426 4623.99948541
43.742839 74 3451 4663.96219452
36.077496 75 3460 4671.79112236
45.000000 76 3573 4797.68128171
25.886866 77 3617 4848.02448915
34.049131 78 3625 4859.02448915
71.168139 79 3694 4967.25134362
33.462682 80 3704 5004.18320423
25.892317 81 3802 5173.12816179
26.399185 82 3876 5272.65519586
34.792845 83 3943 5372.65519586
53.622388 84 3960 5401.28810725
79.408060 85 3961 5406.65519586
44.671624 86 4012 5476.9160637
40.809060 87 4035 5507.93777718
37.257790 88 4038 5511.6471431
40.146210 89 4069 5570.80759767
31.552857 90 4099 5644.22831778
30.138913 91 4224 5819.86997963
33.822250 92 4242 5855.172969
43.859120 93 4344 5995.57995822
50.684857 94 4394 6074.91972727
29.083946 95 4554 6249.73839115
40.000000 96 4555 6252.73839115
38.431991 97 4588 6291.23487006
28.135942 98 4591 6298.09713123
35.098635 99 4677 6447.26677917
40.344493 100 4726 6511.480875
41.060592 101 4763 6549.83933824
52.308484 102 4766 6555.83933824
35.396458 103 4779 6570.59940144
30.146123 104 4926 6734.85286659
53.920935 105 4994 6839.58778449
26.533967 106 5033 6880.04927337
