#data counter step time
26.247966 1 143 191.934755476
25.581586 2 325 452.79938764
31.067284 3 341 466.866671965
41.405662 4 436 580.212266014
29.068037 5 595 742.649702551
29.756584 6 800 1038.5678424
26.092663 7 807 1048.7845485
51.950452 8 904 1204.30633184
27.591892 9 923 1228.93965086
37.092127 10 960 1314.28776199
37.189697 11 984 1372.21595248
32.905078 12 1137 1532.82290885
31.000000 13 1153 1557.61837433
38.839694 14 1163 1568.61837433
55.089109 15 1223 1698.92314221
148.016553 16 1281 1943.10218142
287.338187 17 1288 1949.10218142
98.670953 18 1289 1949.10218142
118.632871 19 1291 1952.10218142
137.028342 20 1297 1957.10218142
164.270858 21 1307 1963.10218142
309.269022 22 1308 1963.10218142
135.413256 23 1314 1966.10218142
151.974371 24 1315 1967.04548421
335.243213 25 1316 1970.04548421
303.787131 26 1320 1973.04548421
261.200055 27 1321 1973.04548421
259.355029 28 1333 1977.10218142
227.417957 29 1334 1980.10218142
194.719583 30 1338 1981.04548421
155.983155 31 1348 1989.04548421
95.302850 32 1356 1997.10218142
114.616473 33 1357 1998.04548421
169.089411 34 1362 2001.04548421
115.930526 35 1365 2003.10218142
119.247817 36 1366 2006.10218142
334.271501 37 1367 2006.10218142
153.033594 38 1379 2015.04548421
311.714833 39 1387 2018.04548421
212.179150 40 1388 2018.04548421
277.749673 41 1389 2018.04548421
39.964494 42 1396 2022.15404565
383.322659 43 1397 2023.10218142
54.210833 44 1402 2025.15404565
174.820727 45 1403 2025.15404565
264.921234 46 1408 2026.10218142
260.258262 47 1413 2028.15404565
359.594075 48 1419 2035.04548421
184.914518 49 1420 2035.04548421
159.134875 50 1425 2036.15404565
261.346123 51 1426 2036.15404565
353.620117 52 1433 2038.04548421
406.230903 53 1439 2039.15404565
280.044126 54 1441 2041.15404565
92.858450 55 1442 2042.15404565
150.325988 56 1444 2043.10218142
136.547811 57 1454 2046.04548421
346.643404 58 1455 2047.15404565
238.056083 59 1456 2050.15404565
235.236414 60 1462 2052.10218142
158.382481 61 1463 2052.10218142
280.450428 62 1464 2052.10218142
292.072935 63 1470 2055.04548421
353.151704 64 1479 2058.15404565
367.858246 65 1480 2060.04548421
77.205890 66 1483 2060.04548421
172.735204 67 1489 2063.04548421
338.425341 68 1490 2064.15404565
339.104003 69 1496 2069.15404565
64.533011 70 1501 2072.15404565
28.813973 71 1503 2072.15404565
80.360810 72 1506 2075.10218142
239.608808 73 1512 2078.10218142
96.991557 74 1514 2080.04548421
207.903316 75 1515 2080.04548421
77.636845 76 1532 2094.04548421
59.047793 77 1533 2100.15404565
28.000000 78 1596 2166.0238425
29.024761 79 1625 2189.9260048
26.878188 80 1686 2254.0238425
30.024174 81 1698 2274.0238425
40.381626 82 1812 2421.50858723
60.623682 83 1813 2423.19736931
42.549465 84 1964 2622.2266071
47.163646 85 2011 2699.2173098
29.860272 86 2125 2842.7781862
25.027177 87 2162 2920.80240356
25.109497 88 2196 2968.68477736
42.179533 89 2203 2978.31022405
32.059710 90 2220 2999.96327796
29.346946 91 2229 3015.31022405
36.826278 92 2238 3027.96327796
46.212957 93 2251 3038.31022405
80.684679 94 2278 3069.96327796
72.356524 95 2295 3092.96327796
76.965153 96 2317 3115.96327796
46.873295 97 2319 3118.31022405
84.503743 98 2338 3143.96327796
79.677814 99 2339 3143.96327796
95.934192 100 2360 3166.96327796
131.473504 101 2369 3172.31022405
32.772543 102 2383 3189.31022405
112.728257 103 2386 3198.31022405
58.183056 104 2396 3211.96327796
45.970976 105 2397 3211.96327796
92.877597 106 2408 3224.31022405
36.808663 107 2410 3225.96327796
59.465511 108 2411 3228.96327796
54.485881 109 2417 3239.96327796
125.639809 110 2443 3259.96327796
30.459110 111 2534 3368.83321881
26.922547 112 2588 3412.64546812
26.468307 113 2675 3522.07109042
48.127523 114 2701 3553.78051707
37.683974 115 2783 3701.55815497
25.095618 116 2814 3763.12410363
40.147741 117 2984 3944.95494285
26.660440 118 3084 4034.57403083
31.155967 119 3094 4044.50457024
27.345277 120 3140 4100.34450411
29.000000 121 3341 4346.56259079
33.825668 122 3358 4367.17282227
47.760855 123 3400 4446.23240816
30.888743 124 3443 4486.23240816
26.742962 125 3535 4605.92961383
62.899006 126 3544 4616.81304811
79.613160 127 3561 4642.81304811
59.981972 128 3572 4662.81304811
62.732703 129 3579 4673.81304811
65.001144 130 3588 4687.81304811
86.242312 131 3594 4696.92961383
86.074732 132 3613 4725.92961383
39.684924 133 3614 4726.81304811
34.446406 134 3646 4762.92961383
45.541962 135 3664 4779.92961383
48.974986 136 3665 4782.81304811
89.701572 137 3686 4819.92961383
47.930972 138 3690 4822.81304811
42.542134 139 3718 4870.92961383
52.633372 140 3777 4974.29791804
63.284840 141 3793 5011.29791804
79.004055 142 3806 5033.29791804
40.569910 143 3810 5036.29791804
76.693829 144 3820 5050.29791804
98.973297 145 3821 5050.29791804
106.619874 146 3822 5053.29791804
74.281081 147 3835 5073.29791804
96.772606 148 3842 5084.29791804
92.107605 149 3846 5087.29791804
86.475778 150 3847 5087.29791804
65.577650 151 3855 5110.29791804
56.491124 152 3867 5124.29791804
149.173892 153 3873 5131.12782971
122.555478 154 3874 5134.12782971
55.918686 155 3881 5143.12782971
29.355384 156 3883 5145.12782971
69.262285 157 3894 5159.29791804
69.287108 158 3896 5165.12782971
104.727100 159 3915 5205.29791804
245.261292 160 3933 5224.12782971
46.076795 161 3942 5237.62674286
29.133237 162 3946 5240.62674286
85.082744 163 3948 5241.12782971
103.048078 164 3951 5243.62674286
161.567044 165 3956 5245.29791804
133.009923 166 3969 5251.62674286
118.170573 167 3975 5260.62674286
103.516730 168 3980 5262.29791804
47.881902 169 4019 5302.62674286
