#data counter step time
41.633522 1 27 41.6335223341
38.642939 2 34 51.0733422986
21.281560 3 50 62.8962908466
28.141768 4 64 74.0380584443
28.291054 5 65 76.3291125866
14.103728 6 70 78.6147310185
21.986780 7 71 78.6147310185
23.914370 8 80 94.9305720587
29.168579 9 87 107.09915128
28.759083 10 92 115.85823465
28.602414 11 103 132.882767481
36.947605 12 119 152.143023756
32.906646 13 142 188.686789928
24.937608 14 170 235.163799418
38.771322 15 187 263.16650181
30.076476 16 224 307.629931557
17.629186 17 230 320.127590864
35.706975 18 231 320.198498313
27.317654 19 234 330.445244691
50.128222 20 243 357.573466396
32.657579 21 261 373.809400264
26.920684 22 267 377.730084108
23.864493 23 290 408.547189337
27.997719 24 322 442.927074788
30.522589 25 328 453.217801296
21.553152 26 351 474.419824286
30.285410 27 363 484.705234129
28.533801 28 370 490.329594777
17.517907 29 403 532.86954497
24.746532 30 413 540.616076538
24.173450 31 453 601.945820865
34.417913 32 466 619.363733381
25.442725 33 509 669.33785454
29.317680 34 514 672.895129303
27.934341 35 535 685.188130649
22.050004 36 556 700.352106596
28.815906 37 561 704.30210278
25.726136 38 562 706.352106596
28.884259 39 639 787.878530502
32.611495 40 643 796.073987111
17.000000 41 684 872.716910793
22.281658 42 689 886.15369945
32.858508 43 702 919.78607766
40.944751 44 729 940.730828397
36.128513 45 746 973.065980655
27.014529 46 757 990.150174031
20.998499 47 782 1015.7999998
19.346388 48 786 1022.06659658
22.431106 49 792 1025.81125884
11.000000 50 831 1081.9929697
27.883092 51 840 1104.98425606
20.213666 52 878 1164.76988314
34.278524 53 912 1218.5848557
29.092607 54 917 1221.57924166
40.063437 55 938 1258.85296049
40.772919 56 943 1272.81743412
23.364757 57 973 1330.25142738
28.186109 58 1051 1435.10218142
20.444585 59 1060 1445.38129921
27.285091 60 1110 1496.15404565
31.802460 61 1170 1580.82290885
33.886217 62 1217 1684.92314221
309.269022 63 1308 1963.10218142
135.413256 64 1314 1966.10218142
261.200055 65 1321 1973.04548421
194.719583 66 1338 1981.04548421
46.697443 67 1349 1993.04548421
95.302850 68 1356 1997.10218142
119.247817 69 1366 2006.10218142
334.271501 70 1367 2006.10218142
174.820727 71 1403 2025.15404565
184.914518 72 1420 2035.04548421
235.236414 73 1462 2052.10218142
158.382481 74 1463 2052.10218142
77.205890 75 1483 2060.04548421
96.979165 76 1516 2081.10218142
63.319708 77 1541 2106.10218142
44.161686 78 1550 2120.04548421
